"jobTitle","company","meanPay"
"IT - Hourly Intern","Blue Cross Blue Shield of Minnesota","$19/hr"
"IT - Hourly Intern","CenturyLink","$19/hr"
"IT - Hourly Intern","Prudential","$23/hr"
"IT","State Street","$69,644/yr"
"IT - Hourly Intern","Kohl's","$22/hr"
"IT - Monthly Intern","Phillips 66","$5,226/mo"
"IT - Hourly Intern","Mylan Inc","$21/hr"
"IT - Intern","UBS","$77,434/yr"
"IT - Hourly","Blue Cross Blue Shield of Michigan","$19/hr"
"IT - Hourly Intern","Owens-Illinois","$23/hr"
"IT - Hourly Intern","Campbell Soup Company","$16/hr"
"IT - Hourly Intern","San Diego Gas & Electric","$25/hr"
"IT - Intern","Boeing","$61,555/yr"
"IT - Monthly Intern","Energy Future Holdings","$3,229/mo"
"IT - Hourly Intern","General Motors (GM)","$27/hr"
"IT - Monthly Intern","Shell","$4,201/mo"
"IT - Hourly Intern","Koch Industries","$25/hr"
"IT - Hourly Intern","Akamai","$31/hr"
"IT - Hourly Intern","Spectrum Health","$13/hr"
"IT - Hourly Intern","Cabot Microelectronics","$19/hr"
"IT - Hourly Intern","Merck","$24/hr"
"IT - Hourly Intern","Lockheed Martin","$25/hr"
"IT - Hourly Intern","Pioneer Natural Resources","$24/hr"
"IT","AKUNA CAPITAL","$85,726/yr"
"IT - Hourly Intern","UPS Capital","$21/hr"
"IT - Hourly","Zions Bancorporation","$22/hr"
"IT - Hourly Intern","Unum","$24/hr"
"IT - Hourly Intern","Trimble Transportation","$13/hr"
"IT","ServiceSource","$120,321/yr"
"IT - Hourly Intern","T. Rowe Price","$19/hr"
"IT - Hourly Intern","Scripps College","$10/hr"
"IT - Hourly Contractor","Apex Systems","$31/hr"
"IT - Hourly Intern","Voya Financial","$21/hr"
"IT - Hourly Intern","HNI","$19/hr"
"IT - Hourly Intern","Aldridge Electric","$17/hr"
"IT","Brookfield Properties","$115,405/yr"
"IT - Hourly Intern","AstraZeneca","$22/hr"
"IT - Hourly Intern","CenterPoint Energy","$15/hr"
"IT - Hourly Intern","Cameron","$20/hr"
"IT","US Air Force","$63,251/yr"
"IT - Hourly Intern","First American","$16/hr"
"IT - Hourly Intern","Research Foundation of CUNY","$13/hr"
"IT - Hourly Intern","Time Inc.","$16/hr"
"IT - Hourly Intern","Maritz","$14/hr"
"IT","BAE Systems USA","$74,025/yr"
"IT - Hourly Intern","Treloar & Heisel","$10/hr"
"IT - Hourly Intern","Feeding America","$13/hr"
"IT - Hourly Intern","Energy East","$18/hr"
"IT - Hourly Intern","Convergys","$22/hr"
"IT - Hourly Intern","Monsanto Company","$23/hr"
"IT","Progrexion","$68,087/yr"
"IT","Harrison College","$65,516/yr"
"IT - Hourly Intern","NYSE","$22/hr"
"IT - Hourly Intern","Lincoln Electric","$20/hr"
"IT - Hourly Intern","Kimley-Horn","$12/hr"
"IT - Hourly Intern","NueMD","$14/hr"
"IT","West Point Underwriters","$61,988/yr"
"IT","AutoNation","$105,845/yr"
"IT - Hourly Intern","LG&E and KU Energy","$22/hr"
"IT - Hourly Intern","MetLife","$19/hr"
"IT - Hourly Intern","Flint Hills Resources","$25/hr"
"IT - Hourly Intern","BAE Systems USA","$19/hr"
"IT - Hourly Intern","N.F. Smith & Associates","$15/hr"
"IT","Enovate Medical","$97,090/yr"
"IT - Hourly Intern","Sony Pictures Entertainment","$13/hr"
"IT","Oncourse Learning","$57,182/yr"
"IT - Hourly Intern","Federal Reserve Bank of Richmond","$17/hr"
"IT - Hourly Intern","Textron Systems","$19/hr"
"IT - Hourly Intern","Blue Cross and Blue Shield Association","$16/hr"
"IT - Hourly Intern","Phillips 66","$27/hr"
"IT - Hourly Intern","Tempur Sealy International","$17/hr"
"IT - Hourly Intern","NJM Insurance","$18/hr"
"IT","Ntrepid","$69,184/yr"
"IT - Hourly Intern","Curtis Partition","$11/hr"
"IT - Hourly Intern","Q Investments","$10/hr"
"IT","J. J. Keller","$62,662/yr"
"IT - Hourly Intern","Ohio Industrial Commission","$15/hr"
"IT - Hourly Intern","iconectiv","$19/hr"
"IT - Hourly Contractor","MATRIX Resources","$40/hr"
"IT","MathWorks","$53,997/yr"
"IT - Hourly","Marathon Petroleum","$24/hr"
"IT - Hourly Intern","Lehigh Hanson","$18/hr"
"IT - Hourly Intern","EMC","$27/hr"
"IT - Hourly Intern","Bowen Engineering","$17/hr"
"IT - Hourly Intern","Videojet Technologies","$15/hr"
"IT - Hourly Intern","RELX","$15/hr"
"IT - Hourly Intern","Baker Botts","$14/hr"
"IT","Newmont Goldcorp","$132,205/yr"
"IT - Hourly Intern","Ascend Performance Materials","$20/hr"
"IT - Hourly Intern","MetroLINK (IL)","$12/hr"
"IT - Hourly Intern","Stout","$14/hr"
"IT - Hourly Intern","United Airlines","$21/hr"
"IT - Hourly Intern","Mission to the World","$11/hr"
"IT - Hourly Intern","Union Bank","$31/hr"
"IT - Hourly Intern","Harvard University","$18/hr"
"IT - Hourly Intern","SpaceX","$31/hr"
"IT - Hourly Intern","Saab Group","$17/hr"
"IT - Hourly Intern","Textron","$19/hr"
"IT - Hourly Intern","Tucker Ellis","$12/hr"
"IT - Hourly Intern","Arizona Public Service Company","$21/hr"
"IT - Hourly Intern","GEICO","$26/hr"
"IT","HCA Healthcare","$70,705/yr"
"IT - Hourly Intern","Zions Bancorporation","$22/hr"
"IT - Hourly Intern","ITW","$20/hr"
"IT - Hourly Intern","Stanford Health Care","$29/hr"
"IT","Nordstrom","$107,781/yr"
"IT","Raytheon","$89,180/yr"
"IT - Hourly Intern","Under Armour","$14/hr"
"IT - Hourly Intern","Aetna","$19/hr"
"IT - Hourly Intern","Citi","$15/hr"
"IT - Hourly","Cyprexx","$20/hr"
"IT - Hourly Intern","The Cincinnati Insurance Company","$15/hr"
"IT","United Network for Organ Sharing","$69,665/yr"
"IT - Intern","Shell","$54,389/yr"
"IT - Hourly Intern","Samsung Austin Semiconductor","$28/hr"
"IT - Hourly Intern","Tiffany & Co.","$19/hr"
"IT","Johnson Controls","$94,332/yr"
"IT","Verscend","$82,063/yr"
"IT - Hourly Intern","San Joaquin RTD","$15/hr"
"IT - Hourly Intern","Mutual of Omaha","$25/hr"
"IT - Hourly Intern","Town of Newington, CT","$12/hr"
"IT - Hourly Intern","Superior Essex","$15/hr"
"IT - Hourly Intern","Gallagher","$11/hr"
"IT","Capella Education","$93,707/yr"
"IT - Hourly Intern","Minnesota Twins","$9/hr"
"IT - Hourly Intern","Goodwill","$10/hr"
"IT","MB Financial","$67,693/yr"
"IT - Hourly Intern","Nucor-Yamato Steel","$17/hr"
"IT","Medical Mutual","$96,693/yr"
"IT - Hourly Intern","Adecco","$13/hr"
"IT - Hourly Intern","Morgan Stanley","$21/hr"
"IT - Hourly Intern","BNY Mellon","$20/hr"
"IT - Hourly Intern","Wells Fargo","$20/hr"
"IT","Dropbox","$126,401/yr"
"IT - Hourly Intern","Benchmark Education","$13/hr"
"IT - Hourly Intern","Beckman Coulter","$22/hr"
"IT - Hourly Intern","Lands' End","$14/hr"
"IT","Griffin Technology","$122,920/yr"
"IT - Hourly Intern","Niagara Bottling","$19/hr"
"IT - Hourly Intern","Mercedes-Benz Financial Services","$25/hr"
"IT - Hourly Intern","Granite Telecommunications","$17/hr"
"IT - Monthly Intern","Merck","$3,595/mo"
"IT - Monthly","PPG","$4,393/mo"
"IT - Hourly Intern","The CBE Group","$13/hr"
"IT - Hourly Intern","Apex Tool Group","$16/hr"
"IT","Rent-A-Center","$86,136/yr"
"IT","Bryan Cave Leighton Paisner","$67,576/yr"
"IT","Principal Financial Group","$57,595/yr"
"IT - Hourly Intern","Red Hat","$27/hr"
"IT","ADT Security Services","$84,659/yr"
"IT","Nationstar Mortgage","$124,071/yr"
"IT","BNY Mellon","$97,011/yr"
"IT - Hourly Intern","DSW","$19/hr"
"IT - Hourly Intern","Fidelity Investments","$25/hr"
"IT - Hourly Intern","Timken","$20/hr"
"IT - Hourly Intern","Eaton","$26/hr"
"IT - Hourly Intern","Advance Auto Parts","$15/hr"
"IT - Hourly","Union Pacific","$21/hr"
"IT - Hourly Intern","Zimmer Biomet","$20/hr"
"IT - Hourly Intern","State Farm","$18/hr"
"IT - Hourly Intern","Toll Brothers","$22/hr"
"IT - Hourly Intern","PDS Energy","$13/hr"
"IT - Hourly Intern","Invenio Solutions","$10/hr"
"IT - Hourly Intern","Covance","$19/hr"
"IT - Hourly Intern","Northwestern Medicine","$13/hr"
"IT","WaFd Bank","$123,303/yr"
"IT - Hourly Intern","Baird","$16/hr"
"IT - Hourly","Sherwin-Williams","$16/hr"
"IT - Monthly Intern","Ford Motor Company","$4,164/mo"
"IT - Hourly Intern","Northeast Utilities","$18/hr"
"IT - Hourly Intern","Walmart","$23/hr"
"IT","GE Capital","$100,692/yr"
"IT - Hourly Intern","Dallas Cowboys","$11/hr"
"IT - Hourly Intern","Alcon","$18/hr"
"IT - Hourly Intern","Kimball International","$17/hr"
"IT - Hourly Intern","Cambridge Associates, LLC","$21/hr"
"IT - Hourly Intern","Bemis","$20/hr"
"IT - Hourly Intern","Appleton Area School District","$8/hr"
"IT - Hourly Intern","Pactiv","$20/hr"
"IT","NCR","$118,669/yr"
"IT - Hourly Intern","Edwards Aquifer Authority","$15/hr"
"IT","Johnson & Johnson","$140,953/yr"
"IT - Hourly Intern","Duke Energy","$22/hr"
"IT - Hourly Intern","Lexington County School District One","$14/hr"
"IT - Hourly Intern","IBM","$27/hr"
"IT - Hourly Contractor","Modis","$17/hr"
"IT","DaVita","$74,426/yr"
"IT - Hourly Intern","Love's Travel Stops & Country Stores","$16/hr"
"IT - Hourly Intern","QVC","$18/hr"
"IT - Hourly Intern","Royal Caribbean Cruises","$13/hr"
"IT - Hourly Intern","Jackson National Life","$19/hr"
"IT - Hourly Intern","Spencer Gifts","$13/hr"
"IT - Hourly Intern","SE2","$14/hr"
"IT - Hourly Intern","Citizens Property Insurance","$16/hr"
"IT - Hourly Intern","Domo","$16/hr"
"IT - Hourly Intern","Arconic","$17/hr"
"IT - Hourly Contractor","Dassault Systemes","$42/hr"
"IT - Hourly Intern","FHLBank Topeka","$15/hr"
"IT - Hourly","Hess Corporation","$31/hr"
"IT - Hourly Intern","Ingersoll Rand","$19/hr"
"IT - Hourly Intern","Core BTS","$16/hr"
"IT - Hourly Intern","BMW","$18/hr"
"IT - Hourly Intern","Invesco","$16/hr"
"IT - Hourly","Steelcase","$18/hr"
"IT - Hourly Intern","City of Seattle","$16/hr"
"IT - Contractor","FDM Group","$41,774/yr"
"IT - Hourly Intern","Amway","$25/hr"
"IT - Hourly Intern","Hallmark","$23/hr"
"IT","Broward Health","$81,217/yr"
"IT - Intern","Federal Reserve Board","$50,630/yr"
"IT - Hourly Intern","Opower","$16/hr"
"IT - Hourly Intern","Hertz","$16/hr"
"IT - Hourly Intern","First Citizens Bank","$21/hr"
"IT","Bray International","$84,309/yr"
"IT - Hourly Intern","Molina Healthcare","$15/hr"
"IT - Hourly Intern","Regency Centers","$19/hr"
"IT - Hourly Intern","Andersen","$22/hr"
"IT - Hourly Intern","Peerless Mfg.","$12/hr"
"IT","US Customs and Border Protection","$100,881/yr"
"IT - Hourly Intern","Diebold Nixdorf","$19/hr"
"IT - Hourly Intern","Liberty Realty","$15/hr"
"IT - Hourly Intern","The Clorox Company","$21/hr"
"IT - Hourly Intern","Stanley Black & Decker","$18/hr"
"IT - Hourly Intern","Ally Financial","$22/hr"
"IT","Jack in the Box","$79,589/yr"
"IT - Hourly Contractor","Panera Bread","$16/hr"
"IT","Eastern Washington University","$74,428/yr"
"IT","AMTdirect","$67,898/yr"
"IT - Hourly Intern","New Jersey Turnpike Authority","$12/hr"
"IT - Hourly Intern","Qualcomm","$20/hr"
"IT - Hourly Intern","VSP Vision Care","$20/hr"
"IT","Chevron","$124,356/yr"
"IT - Hourly Intern","Housing Authority of the City of Reno","$14/hr"
"IT - Hourly Intern","Robertet","$13/hr"
"IT - Monthly Intern","PPG","$4,585/mo"
"IT - Hourly Intern","Situs","$13/hr"
"IT - Hourly Intern","Ethos Group","$20/hr"
"IT","NFL","$111,593/yr"
"IT - Hourly Intern","AT&T","$23/hr"
"IT - Hourly Intern","Automated Health Systems","$14/hr"
"IT - Hourly Intern","Land O'Lakes","$21/hr"
"IT - Hourly Intern","Chevron","$32/hr"
"IT","Macy's","$97,580/yr"
"IT","GE","$99,800/yr"
"IT - Hourly Intern","McGraw-Hill","$12/hr"
"IT - Hourly Intern","McKinsey & Company","$25/hr"
"IT","Proforma","$50,189/yr"
"IT","The Cheesecake Factory","$104,774/yr"
"IT","Teladoc Health","$130,883/yr"
"IT - Hourly Intern","Blue Cross Blue Shield of Michigan","$19/hr"
"IT - Hourly Intern","Dell Technologies","$25/hr"
"IT - Hourly Intern","Vanguard","$22/hr"
"IT - Hourly Intern","Hewlett-Packard","$24/hr"
"IT - Hourly Intern","City of Rochester","$14/hr"
"IT","OTIS","$100,695/yr"
"IT - Hourly","Ciao Wireless","$16/hr"
"IT - Hourly Intern","Noble Energy","$25/hr"
"IT - Hourly Intern","Trinity Wall Street","$16/hr"
"IT - Hourly Intern","Chubb","$19/hr"
"IT - Hourly Intern","Navistar","$24/hr"
"IT - Hourly Intern","Steelcase","$20/hr"
"IT","Vanguard","$46,143/yr"
"IT - Hourly Intern","Vectren","$16/hr"
"IT - Hourly Intern","Infineon Technologies","$17/hr"
"IT - Hourly Intern","Fruit of the Loom, Inc.","$15/hr"
"IT - Hourly Intern","LCEC","$15/hr"
"IT","Columbia Distributing Company","$97,610/yr"
"IT","Orion Health","$123,308/yr"
"IT","Stant Manufacturing","$74,562/yr"
"IT","Leidos","$89,947/yr"
"IT","Carenet Healthcare Services","$51,970/yr"
"IT - Hourly Intern","MAHLE International","$19/hr"
"IT - Hourly Intern","Emergency Reporting","$16/hr"
"IT","CBS Corporate Services","$108,940/yr"
"IT","Woodbury Technologies","$53,233/yr"
"IT - Hourly Intern","Dawn Foods","$16/hr"
"IT","ACT Teleconferencing","$60,403/yr"
"IT - Hourly Intern","Cavium","$13/hr"
"IT - Hourly Intern","City of Newport News, VA","$13/hr"
"IT - Hourly Intern","Credit Suisse","$29/hr"
"IT - Hourly Contractor","Froedtert Health","$53/hr"
"IT - Hourly","Hertz","$16/hr"
"IT - Intern","Accruent","$31,558/yr"
"IT","AmerisourceBergen","$94,344/yr"
"IT - Hourly","Texas Tech University Health Sciences Center","$9/hr"
"IT - Hourly Intern","Medibadge","$16/hr"
"IT - Hourly Contractor","Rezult Technology","$46/hr"
"IT - Hourly Contractor","CUNA Mutual","$23/hr"
"IT","St. Vincent's Hospital","$84,463/yr"
"IT - Hourly Intern","Artisan Partners","$18/hr"
"IT","Netcracker Technology","$63,678/yr"
"IT - Hourly","Flexco","$13/hr"
"IT","The Republic","$57,922/yr"
"IT - Monthly Intern","Delphi","$4,662/mo"
"IT - Hourly Contractor","Florida Department of Transportation","$15/hr"
"IT","CEO Infotech","$52,033/yr"
"IT - Hourly Intern","LabCorp","$17/hr"
"IT","Rittal","$71,342/yr"
"IT - Hourly Intern","Radwell International","$15/hr"
"IT - Hourly Intern","Infinity Pharmaceuticals","$18/hr"
"IT","Millersville University","$56,384/yr"
"IT","Park National Bank (Ohio)","$41,576/yr"
"IT","Arkansas Department of Transportation","$58,124/yr"
"IT - Hourly Intern","SA IT Services","$13/hr"
"IT - Hourly Intern","Disney Research","$21/hr"
"IT - Hourly","Mercy Health","$12/hr"
"IT - Hourly Intern","IGT","$10/hr"
"IT","National Ecological Observatory Network","$74,510/yr"
"IT - Intern","Kobie Marketing","$31,955/yr"
"IT - Hourly","Capitol Granite","$13/hr"
"IT - Hourly Intern","Synopsys","$26/hr"
"IT - Hourly Intern","Geneva Trading","$16/hr"
"IT - Hourly Intern","UTC Aerospace Systems","$29/hr"
"IT","Lenoir Community College","$64,639/yr"
"IT","Jackson State University","$54,628/yr"
"IT","Bsquare","$78,128/yr"
"IT - Hourly Intern","Level 3 Communications","$22/hr"
"IT - Hourly Intern","Washington State Fair","$15/hr"
"IT - Hourly Intern","Illinois Tollway","$13/hr"
"IT - Hourly Intern","Pfizer","$12/hr"
"IT","Fred Hutchinson Cancer Research Center","$48,963/yr"
"IT - Hourly","ServiceMaster","$15/hr"
"IT","Bryant & Stratton College","$77,035/yr"
"IT","Duke Health Technology Solutions","$122,094/yr"
"IT - Hourly Intern","Cohesity","$25/hr"
"IT","ChristianaCare","$86,304/yr"
"IT - Hourly Contractor","BARBRI","$69/hr"
"IT - Hourly Intern","Hikma","$11/hr"
"IT","Pekin Insurance","$129,279/yr"
"IT","HealthSTAR Communications","$75,057/yr"
"IT","Kelleher International","$52,246/yr"
"IT - Hourly","Stanley Black & Decker","$47/hr"
"IT - Hourly Intern","Netcracker Technology","$21/hr"
"IT - Hourly Intern","Interstate Batteries","$13/hr"
"IT - Hourly Intern","Irvine Company","$21/hr"
"IT - Hourly Intern","Dealer Tire","$18/hr"
"IT - Hourly Intern","Microbiologics","$15/hr"
"IT - Hourly Intern","John Deere","$22/hr"
"IT - Hourly Intern","CalAmp","$21/hr"
"IT","University of Phoenix","$54,934/yr"
"IT - Hourly Intern","San Mateo County","$16/hr"
"IT - Hourly Intern","CardConnect","$21/hr"
"IT - Hourly","James","$22/hr"
"IT - Hourly Intern","Gateway Technical College","$13/hr"
"IT - Hourly Intern","CKE Restaurants","$12/hr"
"IT","Hencorp Becstone","$100,390/yr"
"IT - Hourly Intern","Ulta Beauty","$17/hr"
"IT - Hourly Intern","CIT Trucks","$11/hr"
"IT - Hourly Intern","Hershey Entertainment & Resorts","$12/hr"
"IT - Hourly","Gap","$21/hr"
"IT - Hourly Intern","University of Mississippi Medical Center","$17/hr"
"IT - Hourly Intern","HD Supply","$19/hr"
"IT - Hourly Intern","Harper College","$15/hr"
"IT - Hourly","Ring","$14/hr"
"IT - Hourly Intern","Goodwin","$18/hr"
"IT - Hourly","REC Solar Commercial Corporation, a Duke Energy Renewables Company","$17/hr"
"IT","Zayo","$117,299/yr"
"IT - Hourly Intern","Managed by Q","$17/hr"
"IT - Hourly Intern","Twin Rivers Paper","$18/hr"
"IT - Hourly Intern","Metropolitan Utilities District","$13/hr"
"IT - Hourly Intern","Bethpage Federal Credit Union","$14/hr"
"IT","D.A. Davidson & Co.","$31,933/yr"
"IT - Hourly","Salvation Army","$27/hr"
"IT","The LEGO Group","$105,377/yr"
"IT - Hourly","University of Idaho","$19/hr"
"IT - Hourly Intern","Siemens","$20/hr"
"IT - Hourly Intern","Jefferson National Financial","$17/hr"
"IT - Hourly Intern","Spirent Communications","$13/hr"
"IT","Archbright","$46,284/yr"
"IT - Hourly Intern","Greenlight Information Services","$15/hr"
"IT","Sodexo USA","$61,502/yr"
"IT - Hourly Intern","CBRE","$21/hr"
"IT","Accellent","$102,803/yr"
"IT - Hourly Intern","Milwaukee Bucks","$10/hr"
"IT - Hourly","Unique Industries","$21/hr"
"IT - Hourly Intern","Consumers Energy","$22/hr"
"IT","TEM","$53,752/yr"
"IT - Hourly Intern","Lamb Insurance Services","$14/hr"
"IT - Hourly","Buchanan & Edwards","$17/hr"
"IT - Hourly Intern","North Memorial Health","$16/hr"
"IT - Hourly Intern","International Republican Institute","$13/hr"
"IT","Darling International","$52,413/yr"
"IT - Hourly Intern","Commercial Bank of California","$13/hr"
"IT - Hourly","Islands Restaurants","$10/hr"
"IT - Hourly Intern","National Student Clearinghouse","$18/hr"
"IT","Lanyon","$68,292/yr"
"IT","Right Click Technology","$44,098/yr"
"IT - Hourly Intern","VT Mobile Aerospace Engineering","$11/hr"
"IT","Ohio National Financial Services","$43,060/yr"
"IT - Hourly Intern","Newell Brands","$19/hr"
"IT","Newell Rubbermaid","$76,508/yr"
"IT - Hourly Intern","NETSCOUT","$13/hr"
"IT","Market America","$59,334/yr"
"IT","SiriusXM","$107,732/yr"
"IT - Hourly Intern","Globeop Financial Services","$16/hr"
"IT","MB Mortgage","$88,405/yr"
"IT","Ascena Retail Group","$73,224/yr"
"IT","DASNY","$52,366/yr"
"IT - Contractor","Santee Cooper","$32,520/yr"
"IT","Conservation International","$62,439/yr"
"IT","Easterseals","$52,366/yr"
"IT - Hourly Contractor","Arizona Department of Education","$49/hr"
"IT - Hourly Intern","Securian Financial","$24/hr"
"IT - Hourly Intern","ALLETE","$18/hr"
"IT - Hourly","Crayola","$19/hr"
"IT - Hourly Intern","Mid Michigan College","$12/hr"
"IT - Monthly Intern","Air Products","$4,529/mo"
"IT - Hourly Intern","DeVry University","$10/hr"
"IT","Masco Cabinetry","$45,541/yr"
"IT - Hourly Intern","Badger Meter","$16/hr"
"IT - Hourly Intern","TIAA","$21/hr"
"IT","HealthNOW","$98,744/yr"
"IT","American Technologies (ATI)","$40,000/yr"
"IT - Hourly Intern","Oakwood","$13/hr"
"IT","DAK Americas","$57,070/yr"
"IT - Hourly Intern","American Century Investments","$24/hr"
"IT","Breakthru Beverage","$81,490/yr"
"IT","Nelson Levine de Luca & Hamilton","$36,737/yr"
"IT - Hourly Intern","BOK Financial","$26/hr"
"IT","eshots","$79,832/yr"
"IT","Neal, Gerber & Eisenberg","$59,200/yr"
"IT","Atos","$66,254/yr"
"IT","Pivotal","$86,003/yr"
"IT - Hourly Intern","Kootenai Health","$15/hr"
"IT - Hourly","Yuma Regional Medical Center","$32/hr"
"IT","Celadon Trucking Services","$50,560/yr"
"IT","Tidewater Finance Company","$75,413/yr"
"IT - Hourly Intern","Robert Bosch","$20/hr"
"IT","AOC","$84,515/yr"
"IT - Hourly Contractor","AbbVie","$21/hr"
"IT - Hourly Intern","REC Solar Inc.","$12/hr"
"IT","Gamma Technologies Inc.","$88,897/yr"
"IT - Hourly Intern","Schuman Cheese","$13/hr"
