date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Sat Nov 02 2019 05:51:52 GMT-0700 (Pacific Daylight Time), Engineer,,Current Employee ,People Company,I have been working at Salesforce full-time,,Great culture with support from management across the board.,Acquisitions have started to spread positions thin but hiring is ongoing.,,5.0,,,,,
Mon Oct 28 2019 23:00:46 GMT-0700 (Pacific Daylight Time),,,Current Employee ,No work life balance for SEs,I have been working at Salesforce full-time for more than a year,9,"Salesforce has been a great place to learn. For the most part, I get to work with smart people that I consider my friends. I get exposure to a lot of interesting companies and have upped my technical game and SE skills through that exposure and enablement.","While there are some down times, its not uncommon for me to work 10+ hours a day and into the weekends with travel (more normally 1x/week but sometimes 2x/week). With our diverse product set, the list of what a CORE SE is supposed to know grows constantly with insufficient specialist support. I'm a high performer in terms of ACV, but since our comp is more weighted towards team goals I'd rather have a life than have the extra few bucks. I've been asking for help all year, but hiring hasn't kept up with attrition on the team so its getting worse rather than better. I think management does care, but it takes so long to hire and onboard new SEs it takes 3-6 months to get any relief. The promotion process is murky, leaving me wondering if its even worth it to do this. The company says it cares about health and wellness, but Sales is a company within a company with its own culture. In that culture ACV > everything.",Hire more SEs and stop taking away our specialist SE resources.,3.0,1.0,3.0,2.0,3.0,4.0
Mon Nov 04 2019 12:32:38 GMT-0800 (Pacific Standard Time), Business Development Associate,,Former Employee ,Lack of training,I worked at Salesforce full-time,5," Free food and drinks
- Work events
- Ohana Floor"," Open floor seating (makes concentrating on a task very hard)
- Workflow is extremely sporadic
- Cool kids club
- Hardly any training. This was over-promised and under-delivered",Put more of an emphasis on growing your employees rather than just results. This role is mainly for those looking to enter a career directly from college. They need the proper training and encouragement to best understand what it is that they are doing.,3.0,,,,,
Wed Oct 30 2019 07:24:16 GMT-0700 (Pacific Daylight Time), Recruiting Coordinator,,Current Employee ,You're able to have an impact and develop your career,I have been working at Salesforce full-time for more than a year,," Great exposure and recognition 
- Fantastic benefits and office environment
- Tons of opportunities to grow within the company
- Because of the growth, there's a lot of opportunity to have an impact on the company"," Staying motivated can be tough in such a fast paced environment, but they encourage you to utilize your benefits and lean on your team","Direct management is fantastic. I think there is room for more transparency from senior leadership (i.e. more leading by example, asking more difficult questions, challenging the status quo, and focusing on enablement/education of employees).",5.0,5.0,5.0,5.0,5.0,5.0
Wed Oct 30 2019 20:09:12 GMT-0700 (Pacific Daylight Time), Sales,"San Diego, CA",Current Employee ,Sales,I have been working at Salesforce full-time for less than a year,,Sales Are the best baby,Blah blah blah blah blah,Sales,5.0,5.0,5.0,5.0,5.0,5.0
Tue Nov 12 2019 23:02:45 GMT-0800 (Pacific Standard Time),,"San Francisco, CA","Director of Sales and Marketing in San Francisco, CA","Great pay, well-rounded workforce (not as competitive as google/stripe/fb), work-life balance",I worked at Salesforce,,"Work life balance, volunteer time off","Poor middle management, managers need to be trained, sorely lacks diversity although posters show otherwise. Sadly another tech company run by white and Indian men and white women.",Management has no mandatory training,3.0,,,,,
Tue Oct 29 2019 07:43:15 GMT-0700 (Pacific Daylight Time),,"New York, NY",Former Employee ,Account Executive - GRB Core,I worked at Salesforce full-time for more than a year,,"I loved being a part of the Ohana. My team was tight knit and super helpful as I was ramping. My manager knew the insurance and outs of the company having been here for over 5 years. There is a system in place that you tap into for lead generation, upselling accounts, prospecting, and events. You have a team of people you sell with from product experts to solution engineers. The job is challenging but the people are...",Honestly not many that I can think of. The NYC office has great leaders and great AEs.,Keep doing your thing!,5.0,4.0,5.0,5.0,4.0,5.0
Mon Oct 21 2019 21:20:15 GMT-0700 (Pacific Daylight Time), Success Manager,"Chicago, IL",Current Employee ,The best job I’ve ever had.,I have been working at Salesforce full-time for less than a year,2,"Competitive pay, generous benefits and a very positive environment.",Remote workers are unable to travel to meet teams,,5.0,5.0,5.0,5.0,5.0,5.0
Fri Oct 25 2019 11:29:10 GMT-0700 (Pacific Daylight Time),,"Atlanta, GA",Current Employee ,Things are going great!,I have been working at Salesforce full-time for more than a year,1,The culture is exactly what you read in the news. Salesforce is extremely passionate about creating an inclusive workforce. I feel valued in my role and I get so much trust from my management team that I never feel micromanaged. I believe the company does invest in their employees in any way possible. I am able to network with upper management frequently and have access to clear expectations on my career path.,"I started contract and then moved full time after 6 months. I am ok with this process and understand that this is how people are brought on into the recruiting org, however I do not feel there was full transparency through the onboarding process. The info I was given first interviewed (as contract) regarding the full time process was not super clear. While I am completely happy now and ok with the situation, I do feel this communication could be handled better.",,5.0,5.0,5.0,5.0,5.0,5.0
Mon Oct 28 2019 14:05:18 GMT-0700 (Pacific Daylight Time),,,Current Employee ,GRB AE,I have been working at Salesforce full-time,,"Culture, growth potential, scheduling flexibility","Supporting resources, career growth coaching, pay",,5.0,,,,,
Thu Oct 24 2019 15:57:35 GMT-0700 (Pacific Daylight Time), Account Executive,,Current Employee ,Unattainable Sales Quotas,I have been working at Salesforce full-time for more than 5 years,14,"Good products, culture and benefits.","Unattainable sales quotas for the individual contributors. Way too many and unnecessary levels of sales managers (RVP, AVP, etc.) It's like a pyramid scheme here now where the majority of Account Execs don't come close to hitting their number.",Stop hiring all these unnecessary lines of sales leadership. Have realistic quotas that compensate your AE's fairly.,2.0,1.0,5.0,1.0,5.0,1.0
Fri Oct 25 2019 11:52:53 GMT-0700 (Pacific Daylight Time),,"San Francisco, CA",Current Employee ,Core Account Executive,I have been working at Salesforce full-time for less than a year,,"Phenomenal culture and unmatched support. Coming to work every day is a pleasure, the work environment is collaborative, exciting and challenging all at the same time.","Not many - it can be slightly serious at times but for a high growth company, that's not a surprise.",,5.0,4.0,5.0,5.0,5.0,5.0
Fri Oct 25 2019 13:51:57 GMT-0700 (Pacific Daylight Time),,"San Francisco, CA",Current Employee ,Great Place for Writers!,I have been working at Salesforce full-time for less than a year,,UI text and doc technical writing are highly valued at Salesforce. Our team of 200+ CCX writers are whip-smart and super capable. External facing doc writers embed with scrum teams and collaborate with devs and PMs as features are developed. Quite a bit of control over your own content and how to produce. Lots of career opportunities and focus on wellness.,"It's a big place that moves fast. You need to be adaptable, confident and know when to ask for help.",Keep reaching high and enriching our strong culture.,5.0,5.0,5.0,5.0,5.0,5.0
Mon Oct 14 2019 14:33:57 GMT-0700 (Pacific Daylight Time), Infrastructure Engineer,"San Francisco, CA",Current Employee ,Great place. Too big to stay organized.,I have been working at Salesforce full-time for more than a year,3,"Company culture is great, compensation is rather competitive, benefits are great but not perfect. The company cares where others wouldn't.","They can't keep up with their own growth. Constantly running into organizational problems and everyone suffers because of this. They also rely too much on a contractor workforce. The contractors are essentially working as much or more than a FT employee yet do not have PTO or benefits, shame.",Stop making employees spread themselves thin trying to address the growing demands of a rapidly growing company. We are assigned and sign on to too many duties without being rewarded with promotions. The true solution would be to scale the workforce to match the demand.,5.0,5.0,5.0,4.0,4.0,3.0
Wed Oct 23 2019 21:13:32 GMT-0700 (Pacific Daylight Time), Business Analyst,"San Francisco, CA",Former Employee ,"Employee focused, but with issues",I worked at Salesforce full-time for more than 3 years,7,"A LOT of effort is spent focusing on employee emotional wellness, empathy, and giving back.",VERY silo-ed. You can't swing a surfboard without hitting several VPs. This makes getting large initiatives done a thing of nightmares. The left hand rarely knows what the right hand is doing.,Spend a little less time trying to change the world and more trying to get your management on the same page.,3.0,5.0,4.0,4.0,4.0,3.0
Tue Oct 22 2019 23:50:48 GMT-0700 (Pacific Daylight Time), Senior Member of Technical Staff,"San Francisco, CA",Current Employee ,Great employee friendly company to work for!,I have been working at Salesforce full-time for more than 5 years,,"Work life balance
Employee perks and benefits",Cultural misfit/challenges with company aquisitions.,,5.0,5.0,5.0,5.0,5.0,5.0
Tue Nov 05 2019 20:09:08 GMT-0800 (Pacific Standard Time), Account Executive,,Current Employee ,"Good company, pay is not competitve",I have been working at Salesforce full-time for more than 3 years,,"Great company, great benefits, great product",Pay isn't competitive for how hard AEs work,,4.0,,,,,
Fri Oct 18 2019 11:29:13 GMT-0700 (Pacific Daylight Time), Senior Digital Designer,"Orlando, FL",Current Employee ,Challenging yet fulfilling,I have been working at Salesforce full-time for less than a year,1,"I've never been a part of a team that cares about you both professionally and personally as much as my Salesforce team has, and it's a testament to the great culture promoted throughout the company. The work is extremely challenging, but also rewarding in that I'm drawing inspiration and learning new things each day. Pay is great, remote work and schedule flexibility is great, and my managers are amazing.","My only con is that as a remote worker, travel opportunities to meet with my team has been severely limited due to budgeting.","Keep doing what you do not only in promoting the culture we have, but also practicing it. And find ways for us remote workers to feel as connected to our peers as the on-site teams!",5.0,5.0,5.0,5.0,5.0,5.0
Tue Nov 05 2019 08:31:39 GMT-0800 (Pacific Standard Time), Software Engineer,,Current Employee ,Good company to work for,I have been working at Salesforce full-time,,good management with good salary,Insurance is not good,,3.0,,,,,
Tue Nov 05 2019 08:31:39 GMT-0800 (Pacific Standard Time), Software Engineer,,Current Employee ,Good company to work for,I have been working at Salesforce full-time,,good management with good salary,Insurance is not good,,3.0,,,,,
Wed Oct 23 2019 09:46:03 GMT-0700 (Pacific Daylight Time), Engineer,,Current Employee ,All of these positive reviews are definitely fake,I have been working at Salesforce full-time for more than a year,9," Generally good culture
- Great snacks
- Free shirts","Complete lack of transparency. If your manager tells you anything, you're likely not getting the full story. I'm guessing it used to be a great place to work, but the sheer size of Salesforce has made it impossible for anything to get done.",Be transparent. Waiting until the last possible minute to tell employees about something doesn't work in anyone's favor.,2.0,3.0,3.0,1.0,2.0,1.0
Tue Oct 15 2019 15:32:56 GMT-0700 (Pacific Daylight Time), Systems Engineer,"Arlington, VA",Current Employee ,Salesforce’s Recruiting Experience,I have been working at Salesforce full-time for less than a year,1,"Recruiter Tutram Nguyen's initial contact call on a Sunday summer evening spoke volumes to me concerning the dedication of Salesforce employees. The follow through in staying with my entire interview and hiring process from the beginning to the end confirmed Tutram's commitment and dedication. While even on her Hawaiian vacation, Tutram continued to stay involved with processing my offer letter and hiring package when other Salesforce recruiters were available to assist. In always being flexible, easy to discuss my concerns with and available to assist via text, email or voice, my questions were answered and clarification provided when requested. The expedient manner in which I was introduced to Salesforce and walked through the recruiting, interviewing and onboarding process stood out from other IT companies making all the welcoming difference. I had other offers, yet Tutram's recruiting manner in providing excellent assistance from the initial beginning to the very end sealed my decision to choose Salesforce. Thank you, Tutram and Salesforce.",None to provide at this time.,None to provide at this time.,5.0,5.0,5.0,5.0,5.0,5.0
Thu Oct 31 2019 00:16:14 GMT-0700 (Pacific Daylight Time), Lead Software Engineer,"Redmond, WA",Current Employee ,Lofty job but no accountability,I have been working at Salesforce full-time for more than 3 years,1,"Perks are great, work life balance is superb","Management is not transparent, needs to hold folks accountable",,3.0,5.0,3.0,3.0,5.0,3.0
Thu Oct 31 2019 05:52:30 GMT-0700 (Pacific Daylight Time), Senior Manager,"Chicago, IL",Former Employee ,Awesome Place to Work if You're 'Scrappy',I worked at Salesforce full-time for more than a year,,"benefits were awesome, remote work made for greater flexibility, very talented people","not very strategic, but often rushed to a solution without thinking long term, outside expertise was dismissed",,4.0,5.0,2.0,4.0,5.0,3.0
Tue Oct 15 2019 15:39:57 GMT-0700 (Pacific Daylight Time), Account Executive,,Current Employee ,They Take Care of their Employees,I have been working at Salesforce full-time for more than a year,,"Great benefits, great managers, work life balance",Pay is low compared to other companies,,5.0,,,,,
Mon Oct 14 2019 12:35:54 GMT-0700 (Pacific Daylight Time), Small Business Account Executive,"Chicago, IL",Current Employee ,Great place to grow your career,I have been working at Salesforce full-time for more than a year,,Work with the best.,"Highly competitive, which is to be expected.",,5.0,5.0,5.0,5.0,4.0,5.0
Fri Oct 04 2019 06:50:56 GMT-0700 (Pacific Daylight Time), Sales Representative,"New York, NY",Former Employee ,You're not going to find a better culture.... BUT,I worked at Salesforce full-time for more than 3 years,8,"Great place to work, so challenging, inspiring, educational, potential to earn huge money, not much negative to say here.","BUT...

The three T's applies here... Territory, Timing and Talent. Salesforce deliberately assign miniature territories and switch them up annually. It forces reps to be hungry, desperate even when you only have a year to close the account. Heaven forbid one of the two accounts that you are assigned goes bankrupt/is acquired/has a spending freeze that year... you're going to sit on the sidelines for a year and hope that you get a decent account the following year in the 'Carve'. If that doesn't work out... you're gone. I've seen literally dozens of top performers getting turfed due to this circumstance. Sales is a rough game sometimes and it's brutal at Saleforce. Great place to work but be careful and do your homework before signing on with them.","Stop churning accounts each year. That worked when you were a start-up, but the industry has matured.

Make account assignments more evenly distributed. 

Keep up the Ohana, I loved the atmosphere.",4.0,5.0,5.0,5.0,5.0,5.0
Fri Oct 11 2019 11:16:25 GMT-0700 (Pacific Daylight Time), Account Executive,"Indianapolis, IN",Current Employee ,Account Executive,I have been working at Salesforce full-time for less than a year,,Amazingly talented people and culture. Incredibly sales driven organization that sets you up for success and gives you access to world class training and processes. Tons of career advancement and development opportunities,It's a really large company and all the complexities that come with the shear magnitude of the organization.,None,5.0,4.0,5.0,5.0,5.0,5.0
Fri Oct 25 2019 11:44:15 GMT-0700 (Pacific Daylight Time),,"San Francisco, CA",Current Employee ,Excellent Company with a great work life balance,I have been working at Salesforce full-time for less than a year,,One of the great companies in the valley to work for! Great work-life balance and perks!,I can't think of any,,4.0,5.0,5.0,4.0,3.0,4.0
Mon Oct 14 2019 23:20:29 GMT-0700 (Pacific Daylight Time), Account Executive,"Atlanta, GA",Current Employee ,Great Brand Terrible work life balance,I have been working at Salesforce full-time for more than 5 years,7,"Working with talented people,Great technology.Volunteering is a big part of the company","Boiler room mentality, customer success is more of marketing-Customers are harassed constantly to keep up with monthly close and cadence.No long term strategy in enterprise accounts and customers are getting fatigued by this behaviour-Micro managment who only care about monthly ACV in Strategic accounts -High turnover in upper end of strategic sales.-Terrible mid level management who manage based on fear over mid 40s experienced sales team for Carolinas and Atlanta-No work life balance",Practice what you preach and uphold the Ohana Values you Tout/Claim.Commercial leadership needs to treat their customers and employees better.,2.0,1.0,5.0,3.0,2.0,1.0
Tue Oct 08 2019 18:01:25 GMT-0700 (Pacific Daylight Time), Systems Specialist,"San Francisco, CA",Current Employee ,Cool company,I have been working at Salesforce full-time for more than a year,,"Benefits Structure is best across companies
Work life balance
Innovation",None. Everything is perfect at salesforce,,5.0,5.0,5.0,5.0,5.0,3.0
Tue Oct 01 2019 13:06:00 GMT-0700 (Pacific Daylight Time), Senior Manager,"Portland, OR",Current Employee ,Salesforce takes care of its employees,I have been working at Salesforce full-time for more than 5 years,2," Great pay
- Great benefits
- The company cares about people and the world", Large Corporations tend to move more slowly,,5.0,5.0,5.0,5.0,5.0,5.0
Mon Oct 07 2019 05:02:37 GMT-0700 (Pacific Daylight Time), Financial Analyst,,Current Employee ,The rumors are true,I have been working at Salesforce full-time,,"Culture
-Work hard play hard
-Honest review process (if you work hard and are competent you will move up)","None, none, none, none, none",Keep it up.,5.0,5.0,5.0,5.0,5.0,5.0
Mon Oct 07 2019 14:55:53 GMT-0700 (Pacific Daylight Time), Business Development Representative,"Denver, CO",Current Employee ,Amazing company with so much growth potential,I have been working at Salesforce full-time for less than a year,," Amazing company culture
- Diversity & Inclusion
- Corporate Transparency
- Young company; fast paced - easy to make friends if you're relocating to a new city for a job w/ Salesforce
- Great onboarding and ramp-up program
- Wonderful, positive management - all managers I've interacted with have been extremely supportive, helpful and kind. 
- Generous time off, VTO, floating holidays
- Generous maternity/paternity leave
- Cool offices", Base pay for BDR's can be a bit low,Keep doing what you're doing. Your employees are very happy!,5.0,5.0,5.0,5.0,5.0,5.0
Tue Sep 17 2019 14:43:40 GMT-0700 (Pacific Daylight Time), Account Executive,"Atlanta, GA",Current Employee ,"Great brand, rough management",I have been working at Salesforce full-time for more than a year,17,"Great Product to stand behind
Cool workplace real estate
Employee Success (HR) is awesome
Promotion time frame is straightforward and upfront
Salesforce on your resume does mean a lot.","OTE is ballooned - Majority of people don't hit their OTE. By far.
If you DO hit your OTE, it is not from the metrics they give you, you make it by overtime, stock bonus' etc, but not because of the job itself (or at least rarely)

Management is extreme micro-managers. Expect pipe reviews 3x a week. Your 1-1 times with your managers tend to be more of a pipe review session than a career advancement meeting.

After someone leaves (Which is extremely high turnover). Management usually blames that person for everything (Including why the team is doing poorly.

Your quota's are not in alignment with company growth strategy. 
i.e. - generally a company will align compensation closely with what the business is trying to achieve. If a company wants 30% growth, they tie quota to 40-50% growth for instance. Our whole division did an audit on our patches, and in order to hit your quota, you were responsible for ~210-300% GROWTH in your patch. A divisions goal for the year was only 20-30% growth YoY. If that doesn't raise some red flags, I don't know what doesn't","It is time to do some heavy market research on what you're paying your people. If you make 100k at Salesforce, you can make 200-300k elsewhere in sales.",3.0,4.0,2.0,3.0,5.0,3.0
Sun Oct 06 2019 08:39:11 GMT-0700 (Pacific Daylight Time), Quality Assurance Lead,"Indianapolis, IN",Current Employee ,It was great... until they eliminated quality,I have been working at Salesforce full-time for more than 5 years,5,"Great learning opportunities
Lots of projects using the latest technology","Quality doesn’t matter much
Management can’t be trusted","When senior management did a double-take and gutted the quality department, they lost all credibility.",4.0,3.0,4.0,4.0,5.0,3.0
Sat Oct 19 2019 02:31:13 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Fantastic company. Work is boring,I have been working at Salesforce full-time for more than 5 years,,Salesforce is an incredible company to work for.,"The tech stack is very difficult to work with, and the work itself is uninteresting.",,4.0,5.0,5.0,3.0,5.0,5.0
Sat Oct 19 2019 11:53:53 GMT-0700 (Pacific Daylight Time), Business Development Associate,,Current Employee ,Good program,I have been working at Salesforce full-time for less than a year,,Great career development and netowrking opportunity,No guarantee of full time employment,,4.0,4.0,4.0,5.0,3.0,4.0
Fri Oct 04 2019 08:25:11 GMT-0700 (Pacific Daylight Time), Engineer,,Current Employee ,Great place to work,I have been working at Salesforce full-time for less than a year,,"A very collaborative and inspiring place to work.
The environment to work is great. Work-life balance is really good.",None (it is a great place to be ),Keep doing what you are doing.,5.0,5.0,5.0,5.0,4.0,5.0
Fri Oct 04 2019 08:25:11 GMT-0700 (Pacific Daylight Time), Engineer,,Current Employee ,Great place to work,I have been working at Salesforce full-time for less than a year,,"A very collaborative and inspiring place to work.
The environment to work is great. Work-life balance is really good.",None (it is a great place to be ),Keep doing what you are doing.,5.0,5.0,5.0,5.0,4.0,5.0
Mon Sep 30 2019 08:46:15 GMT-0700 (Pacific Daylight Time), Project Manager,"New York, NY",Current Employee ,Manager - Industry Go-To-Market,I have been working at Salesforce full-time for less than a year,1,"I love working at Salesforce! I enjoy my work, and feel very supported by my team. I feel like the work I do is meaningful - i.e it is not just busy work. I have the independence to control my workload, and I also like that I feel my work is connected to both my team and the company's overall strategy. My manager has been exceptional and has put in significant time to make sure I am settled in. 

The culture is excellent. I have a great work / life balance, and I feel like the company lives up to its values. Senior leadership are transparent with the larger company, and volunteering plays a huge part of the culture. It is a fun place to work and the benefits are excellent.","Typical big company issues - bureaucracy, some politics.",Keep doing what you're doing!,5.0,5.0,5.0,5.0,5.0,5.0
Thu Oct 03 2019 06:52:22 GMT-0700 (Pacific Daylight Time), Facilities,"New York, NY",Current Employee ,Amazing Company!,I have been working at Salesforce full-time for less than a year,,People are very humble and willing to help,Barely anything bad to say.,,5.0,,,,,
Thu Oct 03 2019 10:25:42 GMT-0700 (Pacific Daylight Time), N/A,,Current Employee ,N/A,I have been working at Salesforce full-time for less than a year,,Great company and would want to work here forever.,No cons as such. Does not really need improvement.,N/A,5.0,,,,,
Sun Oct 13 2019 19:23:13 GMT-0700 (Pacific Daylight Time), Project Manager,"Chicago, IL",Former Employee ,A great company to work for,I worked at Salesforce full-time for more than 8 years,1,"Flexible work schedule, great benefits, solid people in management","Management wants to get great survey scores from clients, but tied our hands on budget/scope on engagements with no wiggle room",Do behind the scenes what you say out loud to the client,4.0,3.0,3.0,4.0,5.0,4.0
