date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Tue Oct 29 2019 15:16:41 GMT-0700 (Pacific Daylight Time),,"Redmond, WA",Current Employee ,Microsoft Software Engineer,I have been working at Microsoft full-time for more than 5 years,,"Good work-life balance. 401k Match. Good medical insurance. They also give you $800 a year for a health program called ""stay fit"" which you can use to buy workout cloth/shoes/ski tickets.

If you are planning to do a master's degree, they will pay 10k per year after you work there for 2 years as full-time.","Most of the new grad get hired at level 59/60 (Software Engineer 1). It takes 1-2 years for every promotion. Depending on the team, some team promotes people very slowly.",,5.0,5.0,3.0,3.0,4.0,3.0
Tue Oct 22 2019 08:36:32 GMT-0700 (Pacific Daylight Time), Business Analyst,"Redmond, WV",Former Employee ,"Great place to work, though culture differs by org",I worked at Microsoft full-time for more than 3 years,2,"Company cares about it's employees, and there is huge opportunity to move through the company and create your own path","As with most large companies, there are a lot of politics to work through",,5.0,,,,,
Mon Nov 11 2019 12:59:06 GMT-0800 (Pacific Standard Time), Senior Human Resources Manager,,Current Employee ,Average,I have been working at Microsoft full-time for more than a year,,Good base pay; job is a cake walk,Managers that like to micromanage,,4.0,5.0,3.0,4.0,4.0,3.0
Sat Nov 09 2019 13:03:09 GMT-0800 (Pacific Standard Time), Senior Software Engineer,"Redmond, WA",Current Employee ,None,I have been working at Microsoft full-time for more than 5 years,,"Good work life balance, able to work on impactful projects, collaboration with different teams/products",Salary is low when compared with competitors,,4.0,4.0,4.0,3.0,2.0,4.0
Sat Nov 09 2019 14:41:24 GMT-0800 (Pacific Standard Time), Software Engineer,"Mountain View, CA",Current Employee ,Decent start right after college,I have been working at Microsoft full-time for more than a year,,"Stable company, don't need to worry about layoffs.
plenty of learning opportunities.",Low salary compare to other companies in the bay area,,4.0,4.0,3.0,4.0,4.0,3.0
Mon Oct 21 2019 10:00:51 GMT-0700 (Pacific Daylight Time), Senior Designer,,Current Employee ,good place to work,I have been working at Microsoft full-time,1,Good work life balance,Hm... Not that I know.,,5.0,,,,,
Thu Oct 24 2019 13:33:41 GMT-0700 (Pacific Daylight Time), Tech Support Representative,"Salt Lake City, UT",Current Employee ,Great company,I have been working at Microsoft part-time for more than a year,,Great company with great benefits and flexibility,Rather repetitive and lack of transparency at times,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Nov 07 2019 04:27:20 GMT-0800 (Pacific Standard Time), Software Engineer,,Former Employee ,Great company to work at,I worked at Microsoft full-time for more than a year,,"1. Comfortable timings
2. Great benefits","1. Tools and technologies used are specific to Microsoft, much less used by others in the industry
2. Hierarchy introduces a lot of red tapism",,4.0,4.0,5.0,3.0,4.0,3.0
Wed Oct 23 2019 15:57:16 GMT-0700 (Pacific Daylight Time), Technical Program Manager,"Redmond, WA",Current Employee ,None I can think of,I have been working at Microsoft full-time for more than 10 years,,401K great match for all emps,Salary is super low at all level,Review salary for all emps,5.0,5.0,5.0,3.0,4.0,3.0
Wed Nov 06 2019 08:00:17 GMT-0800 (Pacific Standard Time), Global Sales Escalations,"Bellevue, WA",Current Employee ,Good company,I have been working at Microsoft full-time for more than 5 years,,Well respected company with excellent products and business solutions.,Limited avenues for growth and career advancement.,,4.0,4.0,4.0,3.0,3.0,4.0
Mon Oct 21 2019 20:25:32 GMT-0700 (Pacific Daylight Time), Engineering Manager,"Seattle, WA",Current Employee ,Good work life balance,I have been working at Microsoft full-time for more than 8 years,,"Good work life balance, a lot area you can work on.",I do not know. None.,Encourage people to work hard.,5.0,5.0,5.0,5.0,3.0,5.0
Fri Oct 18 2019 11:36:55 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,,Current Employee ,People First Company - Both with Customers & Employees,I have been working at Microsoft full-time for more than 8 years,1,"Excellent people, inclusive environment, ability to grow at your pace - fast or slow.",Some teams can be worse than others - there's no way to know until you join. Compensation could be better.,,5.0,5.0,5.0,5.0,3.0,4.0
Sun Oct 20 2019 18:13:09 GMT-0700 (Pacific Daylight Time), Senior Engineer,"Redmond, WA",Current Employee ,Great place to work,I have been working at Microsoft full-time for more than 5 years,,Great total pay and benefits,"Very big company, it's about managing up",Keep working on the culture,5.0,4.0,4.0,3.0,5.0,5.0
Mon Oct 21 2019 01:17:09 GMT-0700 (Pacific Daylight Time), Software Engineer,,Current Employee ,great company to work at,I have been working at Microsoft full-time,,"relaxing, solid work hours, great benefits","work kind of slow sometimes, on call all day during certain days",,5.0,,,,,
Mon Nov 04 2019 10:00:58 GMT-0800 (Pacific Standard Time), Senior Program Manager,,Current Employee ,Microsoft Sr. Program Manager,I have been working at Microsoft full-time for more than 8 years,," Great CEO
- Great company values
- Good people (well most of them)"," At times in some groups, politics plays",,4.0,,,,,
Mon Nov 04 2019 11:30:33 GMT-0800 (Pacific Standard Time), Product Marketing Manager,,Former Employee ,Still holding on to some old homogeneous corporate values which slows creativity,I worked at Microsoft full-time for more than 5 years,,"what the company does as a whole, incredible peers, so many opportunities",still has large pockets of the 'good ol boy' male domination mentality - lacks modern day diversity in many senior but not corporate leaders,,4.0,2.0,2.0,4.0,4.0,5.0
Sun Oct 13 2019 13:17:04 GMT-0700 (Pacific Daylight Time), Principal Service Engineering Manager,"Redmond, WA",Current Employee ,Best Company,I have been working at Microsoft full-time for more than 10 years,2,"Awesome work-life balance
You can work with the smartest people around
Competitive package and one of the best in industry benefits (medical, dental included)",Too big for best practices to be shared across teams,,5.0,5.0,5.0,5.0,5.0,5.0
Wed Oct 16 2019 10:27:26 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"Redmond, WA",Current Employee ,"Learn a Lot, Great People",I have been working at Microsoft full-time for more than 10 years,1,"Fast Paced, Technology always evolving, Great People, Good Managers","Deadlines and Long Hours, Work Life Balance",,5.0,3.0,5.0,5.0,5.0,4.0
Sun Nov 03 2019 08:59:14 GMT-0800 (Pacific Standard Time), Software Engineer,"Seattle, WA",Current Employee ,Customer Focused Engineering,I have been working at Microsoft full-time for more than a year,,"Competitive compensation, job stability, work-life balance, high visibility products","Bad architecture due to Microsoft's unwillingness to do full rewrites. End up building on top of badly designed software which leads to further bad design decisions to make it work. Technical debt is ever increasing which makes it feel like a losing battle. Product focus is on delivering new features in time to compete with AWS at the expense of engineering quality.

Internal tooling is pretty awful. There's many tools that achieve the same functionality, and each team uses them differently. It makes engineering productivity extremely low, senior engineers can overcome these mostly by building their own hacky tools.","Need more alignment in the engineering department. Monorepo would be a great addition. There's lots of friction with cross-team dependency because of bad documentation and bad architecture. If we had more visibility/control over other teams' work, cross-team collaboration could be improved vastly.",3.0,5.0,4.0,3.0,4.0,3.0
Fri Nov 01 2019 20:39:21 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"Sunnyvale, CA",Current Employee ,Great culture and innovative work,I have been working at Microsoft full-time for more than 5 years,,Smart team and fun work,"Compensation is average, not top tier.
Experience in every team is different",,4.0,5.0,5.0,4.0,3.0,4.0
Fri Oct 18 2019 06:45:49 GMT-0700 (Pacific Daylight Time), Senior MTC Technical Architect,"Reston, VA",Current Employee ,Great Company with a great direction,I have been working at Microsoft full-time for more than 3 years,,"Benefits, opportunities, career and company growth, intelligent co-workers","Can be pretty competitive, depending on your role your performance metrics can be nebulous, having a bad manager means you have a bad time, everyone is very busy and sometimes difficult to get in touch with.",,5.0,5.0,4.0,5.0,5.0,4.0
Fri Nov 01 2019 09:07:40 GMT-0700 (Pacific Daylight Time), Product Marketing Manager,,Current Employee ,Best company to work right now,I have been working at Microsoft full-time,,"Microsoft offers some of the best benefits, has some of the smartest people and has such an inspiring mission of helping customers. It's a great company to settle into and work for that lets you move around industries and products without having to change your email address. It's easy to have a lifetime career here and never get bored doing the same thing over and over.","Microsoft is a very political system to navigate and work through. Often times there's a lot of red tape to go through for each decision which requires hours of meetings and alignment. It sometimes feels like you're doing your hardest to get the job done while others are doing their hardest to undo what you've done, it's not for the faint of heart. This can often mean you spend all day in meetings getting nothing done, only to find you have to spend the rest of your evenings and weekends working and stressing over how others are going to undo that work.",,4.0,,,,,
Wed Oct 16 2019 20:42:47 GMT-0700 (Pacific Daylight Time), ASM,"Oklahoma City, OK",Current Employee ,great place to work,I have been working at Microsoft full-time for more than a year,,amazing benefits great work life balance,none that I can think of,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Oct 17 2019 09:49:55 GMT-0700 (Pacific Daylight Time), ATU Manager,"New York, NY",Current Employee ,MSUS Sales Manager,I have been working at Microsoft full-time,,"Trust, Reputation, Product Offerings, Market share","Overhead, layers of management, metrics out the Wahoo",Keep it simple,5.0,3.0,5.0,5.0,4.0,3.0
Thu Oct 17 2019 13:13:08 GMT-0700 (Pacific Daylight Time), Program Manager,,Current Employee ,Good Place to be in,I have been working at Microsoft full-time,,"benefits, culture, flexibility, job satisfaction, people","money, changing internal job, Stocks",,5.0,,,,,
Thu Oct 17 2019 15:17:02 GMT-0700 (Pacific Daylight Time), Supply Chain Planner,,Current Employee ,Great company,I have been working at Microsoft full-time,,"Valued name brand, good pay, and great benefits.","Long working hours, especially during holiday season",,5.0,2.0,5.0,5.0,4.0,5.0
Wed Oct 30 2019 23:20:33 GMT-0700 (Pacific Daylight Time), SWE,"Seattle, WA",Current Employee ,Okay environment,I have been working at Microsoft full-time for less than a year,,Great managers. There was a firm alarm went off today and guess what we got three kinds of ice-cream and the peach sobe is the best but I did not bring it to my girlfriend because I am driving a motorcycle so I could not i should do that.,It is in seattle and seattle is a rainy city and very low pressure. why is it rainy all the time i dont know can it stop raining thanks god.,,4.0,4.0,4.0,4.0,4.0,3.0
Thu Oct 31 2019 05:30:06 GMT-0700 (Pacific Daylight Time), Senior Principal Hardware Engineer,,Former Employee ,Excellent but stressful,I worked at Microsoft full-time for more than 5 years,,Excellent resources and very strong teams of people,Ego of talented but ignorant software engineers who are spoiled and feel justified in treating other disciplines as servants. Good place to work as Hardware for a few years but a lousy place to build a career.,Get into hardware by thinking about hardware software ubiquitously or get out completely.,4.0,3.0,2.0,3.0,4.0,2.0
Thu Oct 31 2019 15:45:04 GMT-0700 (Pacific Daylight Time), Solutions Specialist,"Washington, DC",Current Employee ,Sales professional in Enterprise Space,I have been working at Microsoft full-time for more than 5 years,,Great position in the cloud with tons of momentum. Smart and talented SEs.,"Push LOB contact with little effort to provide tools to assist sales teams.
Highly cliquish environment.",Deal/territory reviews are done and rehashed to each level of management. This takes sales people out of the field where they can be more effective driving revenue/consumption.,3.0,1.0,2.0,3.0,3.0,5.0
Wed Oct 16 2019 01:11:27 GMT-0700 (Pacific Daylight Time), Product Advisor,"San Francisco, CA",Current Employee ,Great place to work,I have been working at Microsoft part-time for less than a year,,"Honestly, the culture is incredible and I have yet to work for a place that feels as positive as at Microsoft.",the pay could be improved to drive sales,,5.0,5.0,5.0,5.0,4.0,5.0
Tue Oct 29 2019 23:40:23 GMT-0700 (Pacific Daylight Time), SDEII,,Former Employee ,pretty good,I worked at Microsoft full-time,,"good people, good product, good wlb",none that i can think of,,4.0,,,,,
Wed Oct 30 2019 14:32:00 GMT-0700 (Pacific Daylight Time), Compensation Analyst,"Bellevue, WA",Former Employee ,Good place to work,I worked at Microsoft full-time for more than a year,,Learned a lot and was able to further my career in the field,"A very big company, can get lost in the shuffle",Less metric based evaluations,4.0,4.0,3.0,4.0,3.0,4.0
Mon Oct 14 2019 19:53:18 GMT-0700 (Pacific Daylight Time),,, ,"Great company to work for, great benefits and work life balance.",I have been working at Microsoft,,Great benefits and opportunities to learn new skills.,"The environment tend to be political at times, which slows down progress. But this really depends on the team.",,5.0,,,,,
Tue Oct 15 2019 09:43:20 GMT-0700 (Pacific Daylight Time), Recruiter,"Redmond, WA",Current Employee ,Microsoft provides the work life balance and growth opportunities like no other company,I have been working at Microsoft full-time for more than 5 years,,"work life balance, opportunities for growth, imagine a world without Microsoft.",none that I can think of,,5.0,5.0,5.0,5.0,5.0,5.0
Mon Oct 28 2019 18:48:51 GMT-0700 (Pacific Daylight Time),,"Redmond, WA",Former Employee ,Great environment,I worked at Microsoft full-time for more than 3 years,," Great environment to grow as a PM
- Great team working on same goal
- great benefits"," sometimes working across teams can be tough
- large company, so lots of different teams to work with",,4.0,5.0,4.0,5.0,5.0,4.0
Tue Oct 29 2019 16:23:58 GMT-0700 (Pacific Daylight Time),,"Redmond, WA",Current Employee ,UX Designer,I have been working at Microsoft full-time for more than 3 years,,"Flexible hours, really great work/life balance, could easily switch teams within the company",The company doesn't value designers (though this culture is slowly changing),,4.0,5.0,5.0,5.0,5.0,4.0
Tue Oct 29 2019 19:21:55 GMT-0700 (Pacific Daylight Time), Human Resources Manager,"Los Angeles, CA",Former Employee ,Copy the Competition,I worked at Microsoft full-time for more than 3 years,,The brand equity of Microsoft on your resume,"Constantly overworked, under-staffed retail stores, most decisions are a reaction rather than strategic planning.",Stop constantly comparing everything to Apple in comms to your employees and the public.,2.0,1.0,1.0,3.0,2.0,2.0
Mon Oct 28 2019 00:50:51 GMT-0700 (Pacific Daylight Time),,"Redmond, WA",Current Employee ,Fun but TC decreases over time,I have been working at Microsoft full-time for more than 3 years,,"Fun team, great work life balance, options to change teams",No refresher stocks to keep your TC,,4.0,5.0,5.0,5.0,2.0,3.0
Mon Oct 28 2019 14:48:27 GMT-0700 (Pacific Daylight Time),,"Santa Clara, CA",Current Employee ,Company itself,I have been working at Microsoft full-time for more than a year,,The company has great benefits,"Misaligned strategy and execution
Highly political organization
Misdirected management
Overlapping functionality among teams leading to redundancy and cost mismanagement
Developers call shots without market knowledge",,4.0,3.0,3.0,3.0,3.0,
Fri Oct 25 2019 15:41:02 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Sr Escalation Engineer,I have been working at Microsoft full-time for more than 5 years,1,"Benefits are good including healthcare, HSA, and office ammenities","Promotion opportunities (average 3-5 years), impossible to move from tech to business side. Take diversity to an extreme",,4.0,4.0,3.0,3.0,3.0,4.0
Sat Oct 12 2019 18:56:12 GMT-0700 (Pacific Daylight Time), Supply Chain Planner,,Current Employee ,Amazing perks and community,I have been working at Microsoft full-time for less than a year,,"The perks are great and everyone you meet is really helpful and intelligent, and focused on your individual growth.
Plus your coworkers become like a community of friends","Campus is not close to the city so if you're going to live downtown, its a long commute",,5.0,,,,,
Sat Oct 26 2019 09:56:33 GMT-0700 (Pacific Daylight Time),,"Tampa, FL",Former Employee ,Assistant Manager,I worked at Microsoft full-time for more than 3 years,,"Customer Focus, with few limitations to resolve customers concerns.",Political nature of the company.,Communicate with your teams to understand.,4.0,4.0,4.0,4.0,4.0,4.0
Sat Oct 26 2019 13:24:50 GMT-0700 (Pacific Daylight Time),,"Redmond, WA",Current Employee ,"Great place to start with, learn and move on!",I have been working at Microsoft full-time for more than 3 years,,"Easier hiring process, opportunity to learn advanced technologies, not much pressure",Unclear reward and promotion system (every thing depends on the manager's view) which paves the road for too much politics! Not excellent culture. Top heavy! Your title determines how much you are heard and included.,,4.0,5.0,2.0,5.0,5.0,4.0
Wed Oct 23 2019 08:51:42 GMT-0700 (Pacific Daylight Time), Principal Design Manager,"Redmond, WA",Current Employee ,Microsoft Design,I have been working at Microsoft full-time for more than 8 years,1,Fantastic opportunities for design impact in certain business divisions,"Strong diversity and inclusion bias forming across the company which can be extremely negative for some people. This is not overt, but present.",,4.0,4.0,3.0,3.0,5.0,2.0
Thu Oct 10 2019 17:38:39 GMT-0700 (Pacific Daylight Time), QA Analyst,,Former Employee ,Great,I worked at Microsoft full-time,,It looks great on your resume,Expectation to work long hours,,5.0,,,,,
Thu Oct 24 2019 20:28:44 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Good benefts,I have been working at Microsoft full-time for more than 5 years,,"excellent benefits, good work life balance.","If you are part of the retail organization, you are definitely looked at different than corporate Microsoft. Your chances of being promoted out of the retail organization into corporate are less than an external being brought in - horrible.",Bridge the gap between retail and corporate.,4.0,5.0,4.0,3.0,4.0,4.0
Wed Oct 23 2019 18:56:57 GMT-0700 (Pacific Daylight Time), Senior Program Manager,,Current Employee ,xx,I have been working at Microsoft full-time,,Empower everyone in the planet to achieve more,would be great if they speed up the interview process,,4.0,3.0,4.0,3.0,3.0,4.0
Thu Oct 24 2019 10:25:21 GMT-0700 (Pacific Daylight Time), Specialist,"Irving, TX",Current Employee ,Not what you think,I have been working at Microsoft full-time for more than 3 years,,"Great products
Great benefits
Amazing CEO
Philanthropic organization","So many incompetent managers
MW Director is fake, two-faced
Very political. Brown-nosing will help you get anywhere.",Reevaluate your managers and directors.,3.0,2.0,2.0,3.0,4.0,3.0
Wed Oct 09 2019 08:15:10 GMT-0700 (Pacific Daylight Time), Inside Sales,"Fargo, ND",Current Employee ,Amazing and Awesome!,I have been working at Microsoft full-time for more than a year,,I love the culture and the people here. We are always learning and have a can do attitude. The benefits are unmatched.,"Can be overwhelming at first. You have so much to learn. However, expectations are real and not over the top.",Keep on doing what you do! Management here is AMAZING!,5.0,5.0,5.0,5.0,5.0,5.0
Wed Oct 09 2019 16:11:57 GMT-0700 (Pacific Daylight Time), Software Engineer,,Current Employee ,New graduate review on MSSE,I have been working at Microsoft full-time,," club benefit 
- great salary 
- havent work for long",not at this moment that I could think of any cons,,5.0,,,,,
Tue Oct 22 2019 20:35:05 GMT-0700 (Pacific Daylight Time), Retail Learning Specialist,"Austin, TX",Former Employee ,Great company but career advancement can be difficult,I worked at Microsoft full-time for more than 3 years,,"Benefits, plenty of talented coworkers, a company strives to make a difference in the world.",The glass ceiling is hard to break when trying to go from retail to corp.,There are plenty of talented employees in retail. Give them a chance with a career path to help them grow professionally.,4.0,5.0,5.0,3.0,5.0,5.0
Tue Oct 22 2019 23:37:50 GMT-0700 (Pacific Daylight Time), Software Engineer,,Current Employee ,Mostly a good deal overall,I have been working at Microsoft full-time for more than a year,,"Great work life balance, friendly people, safe work environment, great open source opportunities, modern tech stack & tools if you find the right teams","Bureaucracy, bad/untrained middle managers, low career development, not open minded to more modern definitions of engineering",,4.0,5.0,3.0,4.0,4.0,4.0
Wed Oct 23 2019 12:36:06 GMT-0700 (Pacific Daylight Time), Partner Development Manager,,Current Employee ,Great place to work,I have been working at Microsoft full-time for more than 3 years,,"Great benefits, great people, fun technology","really big organization, difficult to network",,4.0,5.0,3.0,1.0,3.0,3.0
Mon Oct 07 2019 23:51:59 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,,Current Employee ,Great company to work for,I have been working at Microsoft full-time for more than 5 years,,Experienced people you can work with,Slow pace in recent years.,,5.0,4.0,4.0,5.0,3.0,5.0
