date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Mon Nov 04 2019 14:08:00 GMT-0800 (Pacific Standard Time), Software Engineer,,Current Employee ,"Exciting, Secretive, Learning",I have been working at Apple full-time,,Learning so much as a SWE and working with top technologies. The people who work here are all brilliant and exciting.,Lots of NDAs to sign when working on projects / products.,,5.0,4.0,5.0,5.0,5.0,5.0
Sun Nov 03 2019 18:53:30 GMT-0800 (Pacific Standard Time), Mac Genius,,Former Employee ,Good Company but retail is exhausting,I worked at Apple full-time for more than 5 years,,"Good company culture, good pay for retail, and discounts on Apple products","Retail is an exhausting and often thankless job, no matter how good the employer tries to make it.",,4.0,3.0,5.0,4.0,4.0,4.0
Sun Nov 03 2019 01:05:39 GMT-0700 (Pacific Daylight Time), Apple At Home Advisor,,Former Employee ,Great benefits. Lots of work.,I worked at Apple full-time for more than 5 years,,"Pay, benefits are plenty and top quality.","Lots of work, sometime very stressful.",,5.0,,,,,
Thu Oct 31 2019 14:57:15 GMT-0700 (Pacific Daylight Time), Customer Technical Support,"Killeen, TX",Former Employee ,Great benefits,I worked at Apple full-time for more than 3 years,,"Great benefits, pay and discounts","Schedule changes a lot, metrics evaluation",,5.0,3.0,2.0,4.0,2.0,2.0
Fri Nov 01 2019 11:03:36 GMT-0700 (Pacific Daylight Time), Operations Specialist,"Rockville, MD",Former Employee ,Awesome place to work,I worked at Apple full-time for more than 5 years,,Very busy Meet all kinds of awesome people,Weekends and nights are a must!,,5.0,5.0,5.0,5.0,5.0,5.0
Fri Nov 01 2019 13:02:05 GMT-0700 (Pacific Daylight Time), Genius,,Former Employee ,"Great company, benefits and experience",I worked at Apple full-time for more than 3 years,,"Colleagues, product and company. Wonderful company who cares about their employees. Nice stock option and 401k",Pay is decent at best and you work retail hours...,,5.0,4.0,5.0,4.0,4.0,5.0
Fri Nov 01 2019 13:05:49 GMT-0700 (Pacific Daylight Time), Specialist,"San Mateo, CA",Current Employee ,Worked seasonally as a part-time specialist,I have been working at Apple part-time for less than a year,,No manual labor Relaxed working environment Friendly staff Amazing perks and benefits Professionalism Great communication,High traffic during busy times Extensive training process,,5.0,4.0,4.0,5.0,4.0,
Thu Oct 31 2019 17:32:54 GMT-0700 (Pacific Daylight Time), Technical Specialist,"Freehold, NJ",Current Employee ,Good,I have been working at Apple part-time for less than a year,,"Mostly decent people, good environment","Very stressful, customers are often rude",,4.0,3.0,5.0,4.0,5.0,3.0
Fri Nov 01 2019 10:57:45 GMT-0700 (Pacific Daylight Time), Customer Service Specialist,,Former Employee ,Loved the team.,I worked at Apple part-time for less than a year,,"Great team, fun products.","Busy, busy! The holiday season starts in September and doesn't end until February. It's the big-timer of retail.",,4.0,4.0,4.0,3.0,5.0,4.0
Fri Nov 01 2019 10:57:45 GMT-0700 (Pacific Daylight Time), Customer Service Specialist,,Former Employee ,Loved the team.,I worked at Apple part-time for less than a year,,"Great team, fun products.","Busy, busy! The holiday season starts in September and doesn't end until February. It's the big-timer of retail.",,4.0,4.0,4.0,3.0,5.0,4.0
Thu Oct 31 2019 00:01:09 GMT-0700 (Pacific Daylight Time), Sales Specialist,"Knoxville, TN",Former Employee ,Best retail job I've ever had,I worked at Apple part-time for more than a year,,"The work environment, the people, the products.",Sometimes days are hard when customers are rough.,,5.0,5.0,5.0,5.0,5.0,5.0
Wed Oct 30 2019 17:48:34 GMT-0700 (Pacific Daylight Time), Genius Administrator,,Former Employee ,Great Place to Work,I worked at Apple part-time for more than a year,,Great people. Flexible schedule. Fun place.,Managers are not transparent. In my store.,,4.0,4.0,3.0,3.0,3.0,1.0
Tue Oct 29 2019 17:12:33 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Great place to work,I have been working at Apple full-time for more than 8 years,,"Excellent benefits and perks. It has made me a better person overall. I have grown so much professionally and personally because of the culture. You get to be part of something big, and bring the same magic to customers that you feel when walking into an Apple Store.","It's retail, so the hours are based on that. In order to move up, you have to be available and flexible in order to show you are committed. When holidays roll around, it can be tough because you want to spend time with family, but the need of the business are a priority.",,4.0,3.0,5.0,4.0,5.0,4.0
Tue Oct 29 2019 23:16:30 GMT-0700 (Pacific Daylight Time), Financial Analyst,"Cupertino, CA",Current Employee ,Great Place to Work,I have been working at Apple full-time for more than 3 years,,Intelligent employees Tons of projects to work on which you can work with your manager to cater to what you want to lean,Lunch not covered by Apple,,4.0,4.0,5.0,4.0,4.0,5.0
Tue Oct 29 2019 00:44:38 GMT-0700 (Pacific Daylight Time),,"Honolulu, HI",Current Employee ,Fun to be in,I have been working at Apple part-time for less than a year,,A great culture where the management really goes out of their way to ensure that employees are happy,none so far. I can't think of anything,,5.0,5.0,5.0,5.0,5.0,5.0
Mon Oct 28 2019 15:45:02 GMT-0700 (Pacific Daylight Time),,"Novi, MI",Former Employee ,Great Company,I worked at Apple part-time for more than 3 years,,"Great Benefits, flexible hours and great people",High expectations to hit numbers,,4.0,5.0,4.0,5.0,5.0,3.0
Mon Oct 28 2019 16:58:08 GMT-0700 (Pacific Daylight Time),,,Current Employee ,One Happy Cog,I have been working at Apple full-time for more than 10 years,,Innovative people Great opportunities to grow Unique global commerce and scale challenges,Size of company often leads to work being done in silos Lack of agility as many decisions involve dozens of stakeholders,,4.0,3.0,4.0,5.0,4.0,4.0
Tue Oct 29 2019 10:37:28 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Technical Specialist,I have been working at Apple part-time for less than a year,,Great environment. Apple excepts everyone for who they are and what they life. Amazing benefits and compensation well above market for entry level roles. Great company discounts.,Difficult to transition to from retail to corporate. Retail hours a]are til 10:00.,,4.0,3.0,5.0,4.0,4.0,3.0
Tue Oct 29 2019 13:25:58 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Treats you well!,I have been working at Apple part-time,,Best culture and employees Learn a ton of leadership skills Ability to work on personal and professional goals,"Pressured environment Very busy, especially during launches and holiday season",,4.0,,,,,
Tue Nov 12 2019 12:10:25 GMT-0800 (Pacific Standard Time), Firmware Engineer,"Cupertino, CA",Current Employee ,WLB sucks,I have been working at Apple full-time for more than a year,,"Big company, job security, good benefits","WLB doesn't exist, at least in my team",,3.0,1.0,2.0,3.0,3.0,2.0
Sun Oct 27 2019 20:16:07 GMT-0700 (Pacific Daylight Time),,"Fremont, CA",Former Employee ,Analyst,I worked at Apple full-time for less than a year,,it was fun working there tbh,Long hours and sometimes was hard to reach out to supervisor,,5.0,,,,,
Mon Oct 28 2019 12:10:02 GMT-0700 (Pacific Daylight Time),,, ,Individual contributor 3,I have been working at Apple,,Work life balance New technologies Always can make an impact,Politics at some level based on ranks,,5.0,5.0,3.0,5.0,5.0,3.0
Mon Oct 28 2019 12:28:07 GMT-0700 (Pacific Daylight Time),,"Sunnyvale, CA",Former Employee ,Great place to work,I worked at Apple full-time for more than 5 years,,"Lots of support, you will work with the smartest people you'll ever meet, lots of freedom to improve processes",Difficult to move up for any carreer advancement,,5.0,4.0,5.0,4.0,5.0,4.0
Sat Oct 26 2019 14:22:48 GMT-0700 (Pacific Daylight Time), Specialist,"Palo Alto, CA",Current Employee ,Great experience,I have been working at Apple part-time for less than a year,,"Customers are friendly, staff is friendly and welcoming.",Should have more breaks for employees,,5.0,4.0,5.0,5.0,4.0,5.0
Sun Oct 27 2019 05:01:34 GMT-0700 (Pacific Daylight Time),,,Current Employee ,System Engineer,I have been working at Apple full-time,,Great management decisions based on informed choices,I dont have any at this time,,4.0,,,,,
Sat Nov 09 2019 21:09:25 GMT-0800 (Pacific Standard Time), Tech Specialist,,Current Employee ,It’s Okay,I have been working at Apple part-time,,Discount Hours Training Flexible Good job for college students,No work life balance unorganized Managers pick favorites Poor family culture Long hours,,3.0,1.0,1.0,3.0,3.0,1.0
Sat Nov 09 2019 21:57:19 GMT-0800 (Pacific Standard Time), Optical Engineer,"Cupertino, CA",Current Employee ,No comment,I have been working at Apple full-time for more than a year,,Nice salary and Nice location,"Long working hours, tough managers",,3.0,,,,,
Fri Oct 25 2019 14:58:52 GMT-0700 (Pacific Daylight Time),,"Smithtown, NY",Current Employee ,Technical Specialist,I have been working at Apple part-time for less than a year,,"Great Benefits, one of the best retail experiences",Confusion on hierarchy and little iteration of what guidelines you should be promoted.,,5.0,5.0,5.0,5.0,5.0,5.0
Fri Oct 25 2019 17:43:10 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Great Company,I have been working at Apple full-time,,Absolutely loved working for Apple.,No cons that I would add,,5.0,,,,,
Sat Oct 26 2019 06:38:05 GMT-0700 (Pacific Daylight Time),,"Walnut Creek, CA",Current Employee ,Specialist,I have been working at Apple full-time for more than a year,,"Great Benefits, positive team and management, discounts","Life work balance, constantly changing customer experience",,5.0,3.0,5.0,3.0,5.0,4.0
Sat Oct 26 2019 06:18:30 GMT-0700 (Pacific Daylight Time),,"Greenville, SC",Former Employee ,Great in the short term unless you want to move up in the company,I worked at Apple full-time for more than 5 years,,"Good pay, EXCELLENT BENEFITS, Fun atmosphere, most co-workers are usually always nice genuine people.","High stress level (being yelled at by customer about things that were completely not your fault, Apple does have the employees back on all issues and if anyone curses at you, you are allowed to walk away) No commission or extra incentives other than promotions and moving up in the company.",,4.0,4.0,5.0,5.0,5.0,3.0
Fri Oct 25 2019 07:00:03 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Working at apple is fun...,I worked at Apple part-time for more than a year,,"diverse, constantly learning, and high pace","Male dominated environment, and demanding customers",,4.0,,,,,
Wed Oct 23 2019 16:22:37 GMT-0700 (Pacific Daylight Time), Technical Specialist,,Former Employee ,Great job to learn life long skills,I worked at Apple full-time for more than 5 years,,"You learn a lot, great benefits, some coworkers can practically become family.",It can be very stressful at times.,,5.0,,,,,
Wed Oct 23 2019 18:17:00 GMT-0700 (Pacific Daylight Time), Mac Advisor,"Los Angeles, CA",Former Employee ,Great company to work for!,I worked at Apple part-time for more than a year,,"Nice salary, good benefits, and managers willing to mentor you",Dealing with customers who have unreasonable requests,,5.0,,,,,
Wed Oct 23 2019 21:01:18 GMT-0700 (Pacific Daylight Time), College Advisor,,Former Employee ,AHA Advisor,I worked at Apple part-time for more than a year,,"Great pay, Great benefits, Great discounts",working from home can feel isolating very metric based,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Oct 24 2019 12:32:53 GMT-0700 (Pacific Daylight Time), Specialist,,Current Employee ,Good,I have been working at Apple part-time for more than a year,,Good discounts and salary (especially for a student).,"Retail can be a pain, and scheduling is sometimes challenging.",,4.0,3.0,4.0,4.0,4.0,
Thu Nov 07 2019 08:59:14 GMT-0800 (Pacific Standard Time),,"Killeen, TX","Senior Advisor in Killeen, TX",Not what you’d expect,I worked at Apple,,Consistent work. Looks good on a resume.,To many to list. Very miss leading company. Main issue is they say promotions and career advancement is high. It’s not. Sure they give you tons of new products and skills to work on but never one raise your pay even though you do 5 times more work then the initial job offer.,,3.0,1.0,2.0,1.0,3.0,2.0
Tue Oct 22 2019 20:52:30 GMT-0700 (Pacific Daylight Time), Business Analyst,,Former Employee ,"Amazing place to work, great work environment",I worked at Apple full-time,,"Driven, energetic workforce and exciting activities",Can be very hectic at times,,5.0,,,,,
Tue Oct 22 2019 21:34:45 GMT-0700 (Pacific Daylight Time), Specialist,"Santa Clara, CA",Current Employee ,Apple is an amazing place to work,I have been working at Apple full-time for more than 5 years,,Benefits and amazing staff is what drives the entire experience,Can't think of anything to say!,,5.0,4.0,5.0,4.0,4.0,5.0
Thu Nov 07 2019 08:59:14 GMT-0800 (Pacific Standard Time),,"Killeen, TX","Senior Advisor in Killeen, TX",Not what you’d expect,I worked at Apple,,Consistent work. Looks good on a resume.,To many to list. Very miss leading company. Main issue is they say promotions and career advancement is high. It’s not. Sure they give you tons of new products and skills to work on but never one raise your pay even though you do 5 times more work then the initial job offer.,,3.0,1.0,2.0,1.0,3.0,2.0
Tue Oct 22 2019 20:52:30 GMT-0700 (Pacific Daylight Time), Business Analyst,,Former Employee ,"Amazing place to work, great work environment",I worked at Apple full-time,,"Driven, energetic workforce and exciting activities",Can be very hectic at times,,5.0,,,,,
Tue Oct 22 2019 21:34:45 GMT-0700 (Pacific Daylight Time), Specialist,"Santa Clara, CA",Current Employee ,Apple is an amazing place to work,I have been working at Apple full-time for more than 5 years,,Benefits and amazing staff is what drives the entire experience,Can't think of anything to say!,,5.0,4.0,5.0,4.0,4.0,5.0
Tue Oct 22 2019 16:53:13 GMT-0700 (Pacific Daylight Time), AppleCare Senior Advisor,,Former Employee ,Great Entry Job,I worked at Apple full-time for more than a year,,Great benefits Discounts Managers want you to succeed,Schedule changes every 3 months Have to work weekends Feel distant working from home,,4.0,,,,,
Tue Oct 22 2019 17:37:44 GMT-0700 (Pacific Daylight Time), Genius,,Former Employee ,Good company to work for,I worked at Apple part-time for more than 3 years,,"Team environment, Certifications, Growth",Work long hours Work weekends,,4.0,2.0,4.0,4.0,4.0,3.0
Tue Oct 22 2019 21:49:55 GMT-0700 (Pacific Daylight Time), Human Resources Business Partner,"Cupertino, CA",Current Employee ,Becoming disenchanted,I have been working at Apple full-time for more than 5 years,,High caliber and smart colleagues Brand and product you can believe in Socially conscious company and CEO Great benefits,Could have better family leave benefits consistent with rest of Silicon Valley Poor WLB; very slow to adopt flexible work strategies Very flat - slow career growth and titles/levels 2x below other companies,,4.0,2.0,5.0,3.0,4.0,5.0
Wed Nov 06 2019 10:20:24 GMT-0800 (Pacific Standard Time), Genius Administrator,,Current Employee ,Great benefits,I have been working at Apple part-time for more than a year,,The people are a fantastic community of diversity and innovation,"Very difficult to advance into a full time role. Their metrics for success often change from manager to manager and the metric for success is unknown, even by management. They will ask you to define your own metric and quantify your success, even without understanding your role. In addition, advancement seems to be done on seniority and preference, not by work done.",,3.0,2.0,4.0,2.0,5.0,2.0
Mon Oct 21 2019 15:32:35 GMT-0700 (Pacific Daylight Time), Specialist,,Current Employee ,Sales specialist and customer relations,I have been working at Apple part-time,,Faced paced environment Good hourly pay for part time job,Inconsistent hours and Weekends required,,5.0,,,,,
Mon Oct 21 2019 23:42:03 GMT-0700 (Pacific Daylight Time), Producer,,Current Employee ,"Great people, hard place to learn",I have been working at Apple full-time for more than a year,,Benefits High quality work and attention to detail Everyone wants to work with us Valuable connections Flexible PTO and WFH,Atmosphere can be a bit cold A lot of politics The commute,,4.0,4.0,5.0,4.0,5.0,3.0
Tue Oct 22 2019 06:22:21 GMT-0700 (Pacific Daylight Time), IOS Technical Support Advisor,"Miami, FL",Current Employee ,Great college opportunity,I have been working at Apple part-time for more than a year,, benefits - tuition reimbursement - stock - remote, always taking a call - very little time off the phones - strict on the hours allowed to work,,4.0,4.0,5.0,3.0,5.0,4.0
Wed Oct 16 2019 19:19:24 GMT-0700 (Pacific Daylight Time),,, ,A great place to change the world.,I have been working at Apple,1,You are treated like a person. They want you to be you because being the bed version of you means you do better work.,"Unfortunately for people with families, the work life balance still needs work. Or there needs to be more remote access jobs. This is Apple. Why isn’t that a thing?",,5.0,,,,,
Sun Oct 20 2019 21:04:11 GMT-0700 (Pacific Daylight Time), Software Engineer,"Austin, TX",Current Employee ,Good place to work at!,I have been working at Apple full-time for more than 3 years,,Pros are mainly that the social community at Apple is very accepting and people understand you form all perspectives - just like an idea that would go unnoticed if not everyone was given a chance to speak their case. Great salary and amenities,I have no large compaints for Apple.,,4.0,3.0,5.0,4.0,4.0,4.0
Fri Nov 01 2019 22:23:07 GMT-0700 (Pacific Daylight Time), Software Engineer,"Cupertino, CA",Former Employee ,Culture not so good,I worked at Apple full-time for more than a year,,Nice office in the Apple Park,People are not very nice,,3.0,3.0,2.0,3.0,4.0,3.0
Sat Nov 02 2019 07:23:21 GMT-0700 (Pacific Daylight Time), Senior Program Manager,"Cupertino, CA",Current Employee ,Good place but compensation lags,I have been working at Apple full-time for more than 3 years,1,Friendly relaxed culture Good benefits Great work environment Gift Thanksgiving and Christmas week,"Compensation is below market's average for the base salary. Bonuses and stock options are very low unless you are in software development Very slow decision-making process that can be frustrating With so much money in the bank, Apple could have done better with benefits and bonuses/stock options. Company is far behind from FB and Google. Annual review process is poorly organized (ratings are not reviewed by the upper management) Substantial effort duplication that leads to turf conflicts among different groups Advancement is difficult and is not always accompanied by compensation adjustment",,3.0,4.0,5.0,3.0,2.0,3.0
Sun Oct 20 2019 09:55:43 GMT-0700 (Pacific Daylight Time), Advisor,,Current Employee ,Good job,I have been working at Apple full-time for less than a year,,"Love it so much, seriously",Overwhelming at times but it’s manageable,,5.0,,,,,
Tue Oct 15 2019 13:29:05 GMT-0700 (Pacific Daylight Time), Mac Genius,"New York, NY",Current Employee ,Great to work for,I have been working at Apple full-time for more than 5 years,2,"Apple pays their workers competitively and have lots of amazing benefits. They offer fitness reimbursement up to 300 for full time employees, 150 for part time. The give 5,200 for tuition reimbursement. The health, dental and vision care is amazing. Also a 100 stipend to take the train or use for uber pools. You are also surrounded by creatives all day, people from all walks of life that you can network with. Repairing is challenging but with the right time member its a fun work environment .",On going training needs to be mandatory. there's so many products always releasing but not enough alignment or hands on training to truly understand how to troubleshoot and resolve issue. Dealing with ambiguity is sometime overwhelming. There is so much of it and management is no help. Depending on who your managers are will determine how long you stay on the job. work life balance is a joke unless you are part time.,,4.0,2.0,5.0,4.0,4.0,3.0
Tue Oct 15 2019 19:02:28 GMT-0700 (Pacific Daylight Time), At,"Austin, TX",Current Employee ,Apple At-Home Advisor,I have been working at Apple part-time for more than a year,1,Work from home -Amazing Benefits -Great Leadership -Awesome and thorough training,none to give at all,,5.0,4.0,5.0,3.0,5.0,5.0
Sat Oct 19 2019 19:27:57 GMT-0700 (Pacific Daylight Time), Operations Specialist,,Current Employee ,Great Company!,I have been working at Apple part-time for more than a year,,Amazing benefits and a very positive work environment,"GO, GO, GO mentality. Sometimes you forget about why you are working there and work-life balance is really bad. Working weekends is a must!",,4.0,1.0,5.0,3.0,3.0,4.0
Sun Oct 20 2019 11:11:09 GMT-0700 (Pacific Daylight Time), Product Specialist,,Former Employee ,A Different Kind of Culture,I worked at Apple part-time,,Great management with top people skills.,Lack of opportunities to move up.,,4.0,5.0,5.0,4.0,5.0,5.0
Tue Oct 15 2019 08:04:50 GMT-0700 (Pacific Daylight Time), Specialist,"Garden City, NY",Current Employee ,Great Company,I have been working at Apple part-time for less than a year,1,Work and life balance great,long hours on your feet,,5.0,5.0,5.0,5.0,5.0,3.0
Tue Oct 15 2019 08:28:31 GMT-0700 (Pacific Daylight Time), Specialist,"New York, NY",Current Employee ,Great Place to Work Part Time,I have been working at Apple part-time,1, Flexible work life balance - Great team of friendly individuals, Unusual work hours - The general pains that come with retail work,,5.0,5.0,5.0,4.0,5.0,5.0
Fri Oct 18 2019 21:09:25 GMT-0700 (Pacific Daylight Time), Expert,,Current Employee ,Great place to work,I have been working at Apple full-time for more than 3 years,,"Awesome people you work with, pay is okay and benefits are great.","No set schedule, but, it’s a retail position.",,4.0,2.0,4.0,4.0,4.0,4.0
Sun Oct 13 2019 18:17:12 GMT-0700 (Pacific Daylight Time), Software Engineer,"Cupertino, CA",Current Employee ,A great place for Software Engineers,I have been working at Apple full-time for less than a year,1,"People treat each other with respect. Software Engineers are highly valued here. Work life balance is great. The schedule is flexible and no one expects you to be at work during certain hours, unless you have scheduled meetings. The most important thing is to be a good team player and to get the work done in an efficient way. There are a lot of growth opportunities for smart people and it’s easy to get promoted if you do a great job. There is no competition between peers. Officially everyone is a software engineer, only your manager knows your level. Apple provides you with powerful hardware to get the job done. People are officially allowed to use eligible company devices for personal stuff. Food at cafes is great and very well prepared. There are a lot of company events, concerts with celebrities coming to Apple and other fun stuff. Discounts and benefits are incredible. You get a lot of perks. There are several on-site clinics with literally zero wait times. You show up for your appointment, they greet you, take you to your doctor right away.",I can’t think of any,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Oct 17 2019 19:30:28 GMT-0700 (Pacific Daylight Time), Manager,"Chicago, IL",Current Employee ,A thrill a minute,I have been working at Apple full-time for more than 5 years,,The smartest people on the planet work at Apple. They really enjoy technology and being a part of the company the is the leader in the market.,Apple does not have a culture of training,,4.0,5.0,4.0,3.0,5.0,4.0
Fri Nov 01 2019 10:53:16 GMT-0700 (Pacific Daylight Time), Technical Specialist,,Former Employee ,Good for short term or part time,I worked at Apple full-time for more than a year,,"Flexible, lots of benefits, friendly environment.",It gets boring after a while especially as a full time job. Burn out is real.,,3.0,2.0,5.0,3.0,5.0,5.0
