date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Wed Oct 09 2019 17:05:24 GMT-0700 (Pacific Daylight Time), Digital Marketing Specialist,"Denver, CO",Former Employee ,Awesome,I worked at Facebook full-time for more than a year,,CEO was really laid back and trusted his employees.,It was just a lot of work and really always busy.,,5.0,3.0,5.0,5.0,4.0,5.0
Wed Oct 09 2019 19:05:06 GMT-0700 (Pacific Daylight Time), User Experience Researcher,"Menlo Park, CA",Current Employee ,ux researcher univ. grad,I have been working at Facebook full-time for less than a year,,free food and transport are great,"very busy, fast paced, work/life balance poor",,5.0,3.0,5.0,3.0,5.0,4.0
Tue Oct 08 2019 17:06:22 GMT-0700 (Pacific Daylight Time), Safety Specialist,"Sunnyvale, CA",Current Employee ,Fast Paced,I have been working at Facebook full-time for more than a year,,"Love the fast pace of the company
Lots of perks (401k, free food, therapy, 21 days PTO, WFH once a week, ...)
Weekly Q&As with Mark
You get to work with smart people",Focused on short term impact for evaluation during performance reviews every 6 months,,5.0,4.0,4.0,4.0,5.0,3.0
Sat Oct 05 2019 09:11:00 GMT-0700 (Pacific Daylight Time), Software Engineer,"Menlo Park, CA",Current Employee ,Good for fresh grads who can sell their soul..,I have been working at Facebook full-time for more than a year,14,"Lot of perks that a fresh grad would care for. Food is awesome. Good medical and 401k benefits, may be bit better than most companies. 

Fast promotion if you can work long hours. 

Fast paced environment, you'll get to learn new stuff all the time. Lot of smart engineers around.","With fast promotion comes fast firing. It's up or out policy up to a certain level. 

Not a good place for senior engineers joining. Too much stress in the team driven by performance reviews, which is the most aggressive that I've ever known. Emphasis is on individual impact, due to which there's lot of distrust within the team. No stack ranking, but a curve is implemented a org level. This is not a big deal in other companies but here it means 'out'. Managers main job is to write performance reviews, and this often leads to micro management that can be extremely frustrating to senior engineers. 

There's lot of work duplication, most managers (even directors) ignore it as performance reviews is all about impact. Most engineers know that everyone wants to write code and make impact, so ignore the code duplication.

Some teams are hiring just for the head count, not much impactful work. This becomes a problem for senior engineers as they have to invent work or get out. Before joining a team check out their roadmap for at least a year.

This is a good place if you want make money at the cost of WLB. Not a place to be innovative, which inherently carries risk and takes time. It's a risk because if there's no impact you'll be fired. Most of the engineers work to satisfy performance reviews. My work is determined keeping performance review as the guideline.

But company will be fine, lot of good engineers capable of quickly delivering a fix or hack a feature.",:),2.0,1.0,1.0,2.0,4.0,3.0
Wed Jul 17 2019 15:47:01 GMT-0700 (Pacific Daylight Time), Software Engineer,"Menlo Park, CA",Current Employee ,Amazing Employer,I have been working at Facebook full-time for more than a year,24," amazing training for employees
- amazing culture
- smart people
- good amenities
- massive room for impact"," very sensitive to metrics
- extrovert on average so will make you a bit uncomfortable 
- competitive peers
- a lot of direct feedback that may feel uncomfortable at first",keep the focus on big bet projects,5.0,5.0,5.0,5.0,5.0,5.0
Fri Oct 04 2019 13:51:00 GMT-0700 (Pacific Daylight Time), Content Strategist,"Menlo Park, CA",Former Employee ,With great power comes great responsibility,I worked at Facebook full-time for less than a year,,"Truly a best-in-class place to work. I was given amazing tools and resources to do my best job, and allowed a LOT of freedom right off the bat to work the best way I knew how. If you come from work environments where you're used to people directing you at every turn, I have found that Facebook is not like this at all. You are expected to take the initiative and dive on in. It's sink-or-swim at times, but if that's what motivates you, you're in the right place. The good thing is that you are surrounded by so many intelligent people, the vast majority of whom are willing to help, especially when you're new.

Benefits are out of this world, from healthy meals to gym and wellness reimbursement, resources for mental health/therapy and much, much more.

It's a huge company but I never felt like a cog in a wheel. You're recognized as a human being with human needs that exist outside of work and can attend to them accordingly.","The ""personality"" of each team can vary so much depending who is on it and how those relationships work.",,5.0,5.0,5.0,5.0,5.0,5.0
Fri Oct 18 2019 00:25:19 GMT-0700 (Pacific Daylight Time), Software Engineer,"Menlo Park, CA",Current Employee ,Overall,I have been working at Facebook full-time for more than a year,," Lots of talented developers
- Many new upcoming technologies to learn", Work-life-balance is not the best (lots of people work over 40 hours per week),,4.0,,,,,
Wed Sep 25 2019 15:47:43 GMT-0700 (Pacific Daylight Time), Rotational Software Engineer,"Menlo Park, CA",Current Employee ,They pay rotational(E3) SWE just like regular SWE(E4),I have been working at Facebook full-time for less than a year,2,Moving Fast is both a pro and a con. It is great we merge straight to master. But damn does it put heaps of pressure on even small tasks.,Breaking Things is both a pro and a con. You can go in and step all over other peoples' work if you have 1 guy backing you up.,Hire more technical people in the Technical Program Manager role. Please stop hiring emailers to do the job of an Engineer.,5.0,3.0,5.0,5.0,5.0,4.0
Fri Oct 11 2019 16:34:25 GMT-0700 (Pacific Daylight Time), Administrative Specialist,"Austin, TX",Current Employee ,Best part of working here is the people,I have been working at Facebook full-time for less than a year,1,Amazing benefits. Friendly co-workers. Fun events.,Requires a lot of work. A deep emotional investment is asked of you. Not enough diversity. Some employees do not have the company's best interests in mind.,"Stop hiring people because of where they have been previously, but start hiring them for what they have done and what kind of impact they have had at their prior employer. Worry more about character and less about degrees.",4.0,5.0,5.0,5.0,5.0,5.0
Wed Sep 25 2019 11:34:04 GMT-0700 (Pacific Daylight Time), Front End Engineer,"Menlo Park, CA",Current Employee ,Amazing place to work for the right set of people,I have been working at Facebook full-time for more than 3 years,,Ability to chose team and what to work on. Ability to define direction and vision. At time feels like an internal start-up inside a giant company,Calibrations are done via peer comparisons and that can be stressful,,5.0,2.0,5.0,5.0,5.0,5.0
Tue Sep 24 2019 09:28:50 GMT-0700 (Pacific Daylight Time), Critical Facilities Manager,"Altoona, IA",Current Employee ,Best Job Ever,I have been working at Facebook full-time for less than a year,,"Culture, Benefits, Compensation, People, Autonomy",Sometimes efforts are doubled because everyone can solve any problem.,,5.0,5.0,5.0,5.0,5.0,5.0
Tue Sep 24 2019 13:52:15 GMT-0700 (Pacific Daylight Time), Client Partner,"Warsaw, IN",Current Employee ,Simply one of the best jobs you can imagine,I have been working at Facebook full-time for less than a year,,"Smart colleagues, diversity, opportunity to create and implement your own strategy in your area, competitive benefits, a lot of educational opportunities",Work life balance is somewhat difficult to maintain,,5.0,3.0,5.0,4.0,5.0,5.0
Mon Sep 23 2019 07:02:24 GMT-0700 (Pacific Daylight Time), Enterprise Support Tech,"Menlo Park, CA",Current Employee ,Amazing Culture and Growth Potential,I have been working at Facebook full-time for more than 3 years,," Perks include free breakfast, lunch and dinner everyday
- No deduction out of your paycheck for healthcare for a single person
- On site health center which includes Primary Care, Chiropractic, Therapy, Acupuncture, Physical Therapy, Optometry, Dental, and many others
- Truly open culture and tools
- Ability to reach out and chat with any employee
- Formulaic and fair compensation and annual raises/bonuses"," High Expectations
- Teams run lean so each person is relied upon to deliver results
- Can be difficult to unplug and balance work/personal
- Can be difficult to transfer to different types of roles unless your IC level already matches that level"," In order to transfer to another team internally you first must be the same IC Level (Individual Contributor Level). If someone wants to apply for a totally different role and skill set, the current IC level should be irrelevant.",5.0,3.0,5.0,5.0,5.0,5.0
Fri Sep 20 2019 22:06:47 GMT-0700 (Pacific Daylight Time), Research Scientist,"Seattle, WA",Current Employee ,Overall it is a great place to work,I have been working at Facebook full-time for less than a year,,Smart people to work with.,"Sometimes move too fast, not easy to achieve better code quality",,5.0,4.0,5.0,5.0,5.0,5.0
Mon Sep 30 2019 11:39:11 GMT-0700 (Pacific Daylight Time), Critical Facility Engineer,"Bend, OR",Current Employee ,Facebook from a FTE at 4 month's Perspective,I have been working at Facebook full-time for less than a year,1,"COMPENSATION!!! PERKS!! BENEFITS! All completely over the top!
-People you work with are EXTREMELY intelligent
-Facebook says they care about employees and they truly mean it.
-The company is testing a social experiment, in which they harness the benefit of you being your ""true"" self at work (no dress code, relaxed and fun atmosphere, freedom of thought/expression, etc.) Instead of reducing your personality to fit a workplace standard, you are encouraged to be yourself. By allowing you to be ""100% you"", Facebook believes that the energy harnessed from this as opposed to ""80% You"" will lead to better overall company success long term. I completely agree with them!","Freedom of Thought/Expression and the platform in which to share it, leads to scattered ideas spread EVERYWHERE. 

-If you aren't a people person and like to stay to yourself, you will struggle at first like I did. Facebook is connecting the world and the workplace is designed to be interactive. Get ready for some human interaction even if you don't want it.",Continue to harness the power of free thought of all employees and continue to use feedback from all divisional levels to drive forward. This isn't just a business. This is a movement.,4.0,4.0,5.0,4.0,5.0,4.0
Mon Sep 23 2019 11:42:33 GMT-0700 (Pacific Daylight Time), Contracts Associate,"Austin, TX",Current Employee ,Excellent benefits and campus amenities cult like culture,I have been working at Facebook full-time for less than a year,5,"Great benefits; work with superior talent; onsite food, snacks, and drinks provided; cool art; resources available for travel.","Cult-like work environment must conform to what everyone else is doing to blend in; a lot of internal drama, greed and jealousy.",,3.0,4.0,1.0,4.0,5.0,4.0
Tue Sep 17 2019 17:20:06 GMT-0700 (Pacific Daylight Time), Visiting Scientist,"Menlo Park, CA",Current Employee ,Facebook Engineering and Research (AI),I have been working at Facebook full-time for less than a year,,"Smart people to work with-- at least in my team, there seem to be always an attempt to balance robust and great engineering with innovative scientific work -- gives an opportunity to learn how to successfully manage risky and advanced work.",There seem to be high pressure (either self imposed or top down) to have a visible impact every half. Not sure how this translates in PSC rating (performance summary cycle) which might lead to promotion or demotion.,,5.0,5.0,5.0,5.0,,
Wed Oct 02 2019 08:52:19 GMT-0700 (Pacific Daylight Time), Account Manager,"Menlo Park, CA",Former Employee ,"Exciting company to work for, great benefits",I worked at Facebook full-time,," fun culture of hardworking, creative people
- great benefits"," company is quite big
- promotions don't always feel fair",,4.0,3.0,4.0,4.0,4.0,4.0
Mon Sep 16 2019 20:21:57 GMT-0700 (Pacific Daylight Time), Research Intern,"Redmond, WA",Current Employee ,Maybe the best company over the world,I have been working at Facebook full-time for less than a year,,"Good money, free food, good learning opportunity",I don't feel too strong cons yet,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Sep 12 2019 13:48:01 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"Menlo Park, CA",Current Employee ,Great company to work at - do not believe to different news,I have been working at Facebook full-time for less than a year,1,"I work in company for 6 months, but I like how company works and operates. One of policies is an openness - this includes famous weekly Q&As. Senior management tries to explain the background behind decisions, so you know why one or another thing had to be done. 

In general everything focuses on making product which would be better for customers. There were a number of mistakes makes with privacy perspective, but there is a trend to improve this. This is very good approach - instead of hiding mistakes, company focuses on fixing them. After getting an offer I was not sure to join the company because of its reputation, but being inside I figured out most of this is an exaggerations to make a hype in news.

Work style is very flexible - you want to deliver new things, to make an impact, but from another perspective, it is not demanding and it is far from sweat factory in some other companies. It left time to learn something, you can attend many meeting remotely. Work life balance is very good - it is difficult to improve it without affecting the work (someone should do the work, right?). 

There are a lot of young people around (ex-students, but usually with great knowledge), but also there are still a number of experienced people - so aging doesn't seems to be a problem at FB.","Work style is open space. Many new buildings are awesome, while a number of old buildings are depressing - dimmed lighting, gray ceilings. Some buildings have a quiet policy, but for others it is not so good. I'd recommend remodel old buildings (hack, paint ceiling to a white, so it will reflect the light, install better lighting, work with designers!), split large rooms into smaller, team-sized rooms, add more VC rooms so people could easier get on conference call without disturbing others.

Another minus is hyper-concentrated campus in Menlo Park. It is difficult to find a good, reasonable-priced rent in that area. It works well for young people, but for families with kids there are a lot of other factors to be taken into account, so Menlo Park area just doesn't work.",It would be good to have another campus in East Bay - somewhere in Dublin / Pleasanton area.,5.0,5.0,5.0,5.0,4.0,
Fri Sep 13 2019 17:26:12 GMT-0700 (Pacific Daylight Time), Research Scientist,"New York, NY",Current Employee ,Best company in the workd,I have been working at Facebook full-time for more than a year,,"Facebook take care of their employees period. From healthcare, perks, meals to compensation, Facebook is world class. Despite the negative press coverage, leadership genuinely want to do the right thing and instill a culture to do so.",The only thing is you will gain weight due to how good Facebook’s free food for employees is.,,5.0,5.0,5.0,5.0,5.0,5.0
Fri Sep 27 2019 11:46:15 GMT-0700 (Pacific Daylight Time), Researcher,"Menlo Park, CA",Current Employee ,Genuine mission to connect the world,I have been working at Facebook full-time for more than 5 years,,What sets this company apart from the rest to me - our CEO and the company are genuinely committed to doing good to the world and making the world more connected. It’s very fulfilling to get to be a small part of this mission.,Growing too fast and quickly losing its startup culture.,,4.0,4.0,4.0,4.0,,
Wed Sep 25 2019 12:53:49 GMT-0700 (Pacific Daylight Time), Software Engineer(Internship),"San Francisco, CA",Former Employee ,Amazing internship opportunity for college students,I worked at Facebook full-time for less than a year,,"great perks
-good pay
-housing provided
-amazing food
-impactful work
-actual project",expectations for beginning college students was as high as they would be for a new grad,,4.0,4.0,5.0,5.0,5.0,3.0
Fri Sep 06 2019 22:44:46 GMT-0700 (Pacific Daylight Time), Software Engineer,"Menlo Park, CA",Former Employee ,Great place to work!,I worked at Facebook full-time for more than 3 years,1,"Freedom to switch teams
Huge impact",Focus too much on impact,,5.0,4.0,4.0,5.0,5.0,4.0
Thu Sep 19 2019 19:42:04 GMT-0700 (Pacific Daylight Time), Software Engineer,"Menlo Park, CA",Current Employee ,Great depending on what team you are on,I have been working at Facebook full-time for more than 3 years,2,"* The pay is top of market and few can match it
* Perks are unbelievable, dozens of different cuisines for lunch, 21 days of PTO, fantastic medical coverage
* Really smart coworkers, some of the best in the world","* High profile projects can be extremely political and can really be dragged down by too many cooks in the kitchen
* In a post Cambridge Analytica world there are huge slow downs in releasing new features / products, people aren't driven by making the experience better for the users as much as they are not screwing up again
* People at the company aren't focused on users as much as they are moving metrics","Go back to basics and focus on users. Take bigger bets and move away from the ""move last and take things"" mentality.",3.0,2.0,3.0,4.0,5.0,3.0
Wed Sep 04 2019 06:21:18 GMT-0700 (Pacific Daylight Time), Production Engineer,"Menlo Park, CA",Former Employee ,Good experience physically bad mentally,I worked at Facebook full-time for more than a year,5,"Excellent working environment, people are also kind, also the hardware equipment is very high class that people can fully focus on their own work.","So stressful, the manager keeps pushing people and there's even no time to take a break. I ended up getting laid off because of performance, which is really not a good experience working in the company overall speaking.",,3.0,2.0,3.0,5.0,5.0,2.0
