date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Tue Aug 27 2019 10:35:32 GMT-0700 (Pacific Daylight Time), Network Engineer,"Lehi, UT",Current Employee ,"Adobe supports a work hard, play hard mentality.",I have been working at Adobe full-time for more than 3 years,2,"Adobe is doing some really cool things in tech and other fields and it's exciting to be a part of that. The workplace is nice--gym is top-notch, cafeteria is great, and other amenities make it an enjoyable work environment. I feel like the company, my manager, and my coworkers all support a solid work/life balance. Not only is there a lot of talent at Adobe, but there's an incredible amount of all-around great people and that makes work even more fulfilling. The company shutdowns (1 week off) at the 4th of July and at Christmas are AMAZING. Flexible PTO, sabbatical of 4-6 weeks every 5 years, $10,000 tuition reimbursement every year, four months paternity leave, 6 months maternity leave, employee stock purchase program with a guaranteed 15% ROI every six months, even if the stock dips. Several times when my family has gone to the dentist or doctor the offices are surprised at how great our health insurance is. There's also a decent amount of internal mobility that happens, so Adobe seems supportive of that.","This is hard...I've been with Adobe four years and it still feels like my dream job. Maybe one thing is that since Adobe is still growing so fast and acquiring companies, it can be challenging to learn so many new things and adapt to be able to support new directions and integration efforts.",Personally I would prefer that when we integrate companies we've acquired to maintain a bit more separation and let them do business as usual. It makes it challenging to integrate as much as we do and creates more work.,5.0,5.0,5.0,5.0,5.0,5.0
Mon Sep 09 2019 08:41:40 GMT-0700 (Pacific Daylight Time), Account Executive,"Miami, FL",Former Employee ,Varible Comp Changes @ Mgmt Discretion i.e. Don't make too much or else,I worked at Adobe full-time for more than 10 years,4,Great Software stack for marketing cloud,"starting to be overly micro managed
Starting to feel a bit like Oracle (somehting clients are saying)
if hit it big they will downward adjust your comp to ensure that ""you don't make too much""",get to back to the way you were pre Shantanu,3.0,3.0,3.0,4.0,4.0,1.0
Mon Sep 09 2019 16:10:01 GMT-0700 (Pacific Daylight Time), Software Engineer,"Portland, OR",Current Employee ,Not As Good As Advertised,I have been working at Adobe full-time for more than a year,4,"* Good pay
* Generous time-off policy
* Commuter benefits
* Company stock purchase
* Company match for charitable giving","* Terrible work environment (musical-chairs, people crammed together with insufficient facilities, servers going down, poor wi-fi, expired software licenses etc).
* The worst IT support I've ever seen
* Socially irresponsible hiring policies (mostly overseas or green cards)
* Mediocre 401k and Health Care
* Embarrassingly bad company events/celebrations",Do more to earn your high ratings rather than living on past reputation.,3.0,5.0,2.0,4.0,3.0,3.0
Fri Sep 13 2019 13:57:58 GMT-0700 (Pacific Daylight Time), Technical Support Engineer,"Los Angeles, CA",Current Employee ,Adobe Eats Start-Ups,I have been working at Adobe full-time for more than a year,1,Great pay and benefits package. Important industry leader.,Personnel of acquisitions get chewed up and spit out. Mandatory overtime when understaffed. Company work/life balance philosophy is ignored for support department. Mid-level managers can be petty.,Hire more support personnel. Don't overwork and burn-out your people.,4.0,1.0,3.0,4.0,5.0,4.0
Fri Sep 13 2019 16:15:27 GMT-0700 (Pacific Daylight Time)," Senior Manager, Executive Communications","San Jose, CA",Current Employee ,Creative and Challenging,I have been working at Adobe full-time for more than 10 years,1,Incredible group of talented people work at Adobe.,Politics abound in all parts of the organization,Think more about the customer - and be better at giving people growth paths,3.0,3.0,3.0,3.0,4.0,3.0
Thu Aug 29 2019 15:23:10 GMT-0700 (Pacific Daylight Time), Senior Deliverability Consultant,"Atlanta, GA",Current Employee ,"Good Benefits, Good People, Good Customers",I have been working at Adobe full-time for less than a year,,Unlimited Vacation. Great down to earth management. Flexibility. Lots of Training,"nothing, nothing, nothing, nothing, nothing",,5.0,5.0,5.0,5.0,5.0,5.0
Fri Aug 23 2019 21:35:46 GMT-0700 (Pacific Daylight Time), Site Reliability Engineer,"Lehi, UT",Current Employee ,Excellent Culture,I have been working at Adobe full-time for more than a year,,You work with some of the smartest people in the industry and the culture is great. Work life balance is amazing.,Big company so you have big company problems.,Keep putting the employees first and make sure to allow room for growth.,5.0,5.0,5.0,3.0,5.0,4.0
Wed Aug 21 2019 16:01:45 GMT-0700 (Pacific Daylight Time), Senior Business Manager,"San Jose, CA",Current Employee ,Great culture and company,I have been working at Adobe full-time for less than a year,,Ethical company. Values employees and makes effort to build a culture of work-life balance while promoting career growth,No free food and very limited snacks,,5.0,4.0,5.0,4.0,3.0,5.0
Mon Sep 02 2019 18:35:27 GMT-0700 (Pacific Daylight Time), Software Engineer,"San Francisco, CA",Former Employee ,Old School Company,I worked at Adobe full-time for less than a year,,"Great benefits, especially for vision. Software discounts are really good. Wellness programs also getting better.",Slow and lots of middle management. Siloed teams.,Create a more “open source” environment and make San Jose office more open in layout.,4.0,4.0,4.0,3.0,4.0,3.0
Sun Aug 18 2019 17:29:25 GMT-0700 (Pacific Daylight Time), Inside Sales Specialist,"San Francisco, CA",Former Employee ,Wish I Could've Stayed,I worked at Adobe full-time for more than a year,4,Adobe has a great culture and embodies the meaning of work/life balance. I also really enjoyed how much time off we got including our company-wide shutdown during the week of July 4th and last week of the year.,"There weren't as many growth opportunities within the sales org than I was expecting. Additionally, if you wanted to explore other departments within the company, it was pretty challenging to move internally.",Work on cultivating growth within the company instead of sourcing externally.,4.0,5.0,5.0,3.0,5.0,4.0
Wed Aug 14 2019 17:45:00 GMT-0700 (Pacific Daylight Time), Group Product Manager,"San Jose, CA",Former Employee ,Best company I've ever worked for,I worked at Adobe full-time for more than 10 years,,"Outstanding colleagues, incredible culture, great salaries, room for advancement, easy to try new roles, visionary leadership, flexible work schedule (as long as you get your work done well), extraordinary benefits, listens to employee feedback and actually does something about it.","Sometimes overly-processed, lots and lots of meetings (often with 20 or more people in them), some politics at the higher levels (usually doesn't impact most people), a few bad apples (try to avoid them).","Continue the march towards pushing decisions down, giving more freedom and responsibility. Shantanu said it, please implement it.",5.0,5.0,5.0,5.0,5.0,5.0
Wed Aug 14 2019 21:14:37 GMT-0700 (Pacific Daylight Time), Associate Solutions Consultant,"New York, NY",Current Employee ,People first,I have been working at Adobe full-time for more than a year,,"Adobe celebrates diversity, promotes inclusivity, and truly cares about its people. Everyone I've worked with Adobe always goes out of their way to help me out and want to me me grow as a young professional. Even in a large organization, my voice is heard, and I couldn't have asked for a better place to start my career.",Not that many downsides other than organizational changes happen quite often so it can be hard to keep up and adjust.,,5.0,,,,,
Wed Aug 14 2019 01:02:21 GMT-0700 (Pacific Daylight Time), Senior Finance Manager,"San Francisco, NM",Former Employee ,Great place to work,I worked at Adobe full-time for less than a year,,"Benefit and salary
Good team building events
Healthy snacks",Management is sometimes overly ambitious.,Get more feedback from your employees,5.0,3.0,5.0,5.0,5.0,4.0
Tue Aug 13 2019 13:56:52 GMT-0700 (Pacific Daylight Time), Senior Strategic Account Executive,"Remote, OR",Current Employee ,Great place to work!,I have been working at Adobe full-time for less than a year,,"Great people, culture and benefits. Adobe is also a purpose driven company with impressive social responsible and impact.",none so far (I'm relatively new),,5.0,4.0,5.0,4.0,5.0,4.0
Thu Aug 22 2019 20:22:52 GMT-0700 (Pacific Daylight Time), Director,"San Jose, CA",Former Employee ,"Great people in the ranks, upper management lost",I worked at Adobe full-time for more than 5 years,4,"Good company, nice stock price bounce for ESPP, parted ways because I found something much better.","Not focused in my department, lots of games played.","Not all, or most of the games need to be played when good people do good work, realize that.",2.0,2.0,2.0,3.0,4.0,1.0
Mon Aug 05 2019 22:45:36 GMT-0700 (Pacific Daylight Time), Technical Consultant,"Lehi, UT",Current Employee ,Probably the most employee-friendly company in the world,I have been working at Adobe full-time for more than 5 years,1,"Too many to list...here are a few highlights:

-Friendly, amazing culture
-Smart people
-World-class benefits
-Amazing stock purchase program and RSU grants
-Company vision","Can be difficult to get a title increase/promotion at times
-Adobe hardly ever lays people off...there are some who take advantage",,5.0,5.0,5.0,5.0,5.0,5.0
Wed Aug 21 2019 21:00:54 GMT-0700 (Pacific Daylight Time), Senior Engineering Manager,"Seattle, WA",Current Employee ,Adobe,I have been working at Adobe full-time for more than 8 years,,good team env to work,not top paid tech company,,4.0,4.0,4.0,3.0,3.0,4.0
Wed Aug 21 2019 22:29:48 GMT-0700 (Pacific Daylight Time), Client Partner,"Chicago, IL",Current Employee ,Been at Adobe for 2 years now.,I have been working at Adobe full-time for more than a year,,"Great culture and fun work environment. Benefits are great, and the stock plan (ESSP) is amazing.",Things move slow and it is hard to navigate internally across departments.,,4.0,5.0,5.0,4.0,4.0,3.0
Tue Aug 20 2019 14:04:42 GMT-0700 (Pacific Daylight Time), Sales Development Representative,"Denver, CO",Current Employee ,Amazing Company Culture and Vision,I have been working at Adobe full-time for more than a year,,"Great company, top rated place to work, fun, upbeat office. Strong management, overall great experience.",Pay is on the low end for the role and the market. Not competitive. Benefits are good but comparable to other companies in the area. Commission not attainable.,Better incentives make employees want to stay. Stronger paths and plans for promotion.,4.0,5.0,5.0,5.0,3.0,5.0
Sun Sep 08 2019 19:01:44 GMT-0700 (Pacific Daylight Time), Senior Account Executive,"Atlanta, GA",Current Employee ,Arrogance is Trait Number One,I have been working at Adobe full-time for more than 3 years,3,Benefits are good as long as you don't plan to take vacations or become pregnant,Sales Management only manages up. Don't expect any real help.,Stop with the intimidation already. Geez.,1.0,1.0,1.0,1.0,2.0,1.0
Thu Aug 08 2019 18:56:18 GMT-0700 (Pacific Daylight Time), Account Manager,"New York, NY",Current Employee ,Tubemogul is NOT Adobe,I have been working at Adobe full-time for more than 3 years,4,"Cool company 
Good CEO
Unlimited PTO",Tubemogul is not Adobe and we have failed to integrate Tubemogul employees into Adobe. Do not be misled by this. Everybody here still acts like Tube employees but we get to say that we are a part of Adobe so it sounds better. Toxic culture with poor tech. I have been here for three years and am constantly bored. Not enough work to go around but have never been promoted and this is common.,Get rid of Tubemogul and repurpose all of us.,2.0,2.0,1.0,1.0,2.0,1.0
Sat Aug 03 2019 18:31:21 GMT-0700 (Pacific Daylight Time), Group Product Manager,"San Francisco, CA",Former Employee ,Better than most think,I worked at Adobe full-time for more than 5 years,2,"(1) Work/life balance at Adobe is just amazing. Especially the shutdowns in July and over New Year's are super valuable (it gives you a real mental break that you otherwise don't get).

(2) The company has a strong monopoly with the Creative Cloud, which brings in huge profits and took the stock price where it is now. 

(3) It is an amazing brand and working for Adobe makes you truly proud.","(1) Level of stress really depends on what product you work for. On the Creative Cloud side everyone is somewhat dispensable (it's a monopoly after all), which means it can be a pressure cooker and very political. How else to stand out?

(2) Given that work/life balance is so amazing, the compensation is a bit lower than elsewhere. I think it's totally fair but something to be aware of.

(3) On the Experience Cloud side, Adobe doesn't have the same level of experience as other companies. Adobe is not a traditional Enterprise software company, which means it's somewhat uneven.

(4) Kind of hard to make a career progression, given how nice the work/life balance is. Arguably it's better to make a career elsewhere and then join Adobe later on in your career.","Keep doing what you are doing. While things are not perfect, I can't think of anything I would have done differently, let alone better.",4.0,5.0,4.0,3.0,3.0,3.0
Tue Jul 23 2019 04:51:20 GMT-0700 (Pacific Daylight Time), Sales Associate,"Detroit, MI",Current Employee ,Not bad,I have been working at Adobe full-time for less than a year,,Good place to work for stuff?!?,None that I know of,None,5.0,5.0,5.0,5.0,5.0,5.0
Fri Jul 19 2019 07:51:21 GMT-0700 (Pacific Daylight Time), Executive Assistant,"San Jose, CA",Former Employee ,Awesome company!,I worked at Adobe full-time for more than 3 years,,"Great coworker, awesome perks. Very flexible when I had to work at home or remotely.",I had to go work :),,5.0,5.0,5.0,5.0,5.0,5.0
Mon Jul 29 2019 20:40:37 GMT-0700 (Pacific Daylight Time), Principal Product Manager,"New York, NY",Current Employee ,Nice enough,I have been working at Adobe full-time for more than 3 years,1,"The benefits, the product, the moment of the company","Is slow, is a bit old school, we could do things better",Being more agile,4.0,5.0,3.0,3.0,4.0,3.0
Sun May 26 2019 16:54:39 GMT-0700 (Pacific Daylight Time),,"San Jose, CA",Current Employee ,Genuine people in an exceptional culture,I have been working at Adobe full-time,14,"I can honestly say that I've never been surrounded by so many genuine, authentic, and nice people in my career. The work environment is one where colleagues truly care about each other. It may sound simple but it's really motivating to be at a company where employees care so much about each other and the company cares about you- as a person not just another employee. There is also a mindset here where leadership is always questioning the status quo, pushing everyone to think bigger and differently, not get complacent, and to push for disruption if it will make us better. For a company over 30 years old and very successful, it's incredible to see and hear our leaders pushing for new ways of thinking so actively. There is no ""old vs. new"" guard that you might see at other companies. In addition to all this, the offices are gorgeous, comfortable, and creative. Food is excellent and subsidized a lot (not free which I like as there's no waste and less entitlement that what I've experienced at other Valley companies).","No real cons from a working perspective, I could get picky and say the elevators get crowded at lunch time and parking is tough if you show up to work late!","Keep up the mindset of being so welcome to new ways of thinking, fresh perspectives. The humility here is key to us continuing to get better and stay ahead.",5.0,5.0,5.0,5.0,5.0,5.0
Fri Jul 19 2019 14:27:24 GMT-0700 (Pacific Daylight Time), Various,"Lehi, UT",Former Employee ,Still a good place to work...mostly,I worked at Adobe full-time for more than 5 years,2," Really smart coworkers
- Good pay and benefits for the area
- Good culture and lots of events
- Great company perks
- Great brand"," Lots of red tape in getting big initiatives pushed through
- Cramped office with people jammed into every corner of the building
- Office space designed for low profile walls to promote collaboration that really was more of a cost cutting initiative that made for a loud and distraction work environment
- Little movement at the upper echelons which prevented movement beyond Sr. Mgr or Dir
- Strong focus on hiring leaders from the outside instead of promoting within
- Low appetite for taking risks
- Lacking in ability for internal innovation that led, more often then not, to acquisitions for growth
- Certain departments were very hesitant to allow any formal work from home programs
- Recent high turnover in tenured employees due to internal drama and a culture that is starting to go down hill
- Unclear organizational leadership at the BU level
- Strong emphasis in diversity that over rotated to a negative bias towards over represented groups ie a perception that certain employees received promotions primarily because of belonging to an under represented gender or race. This includes an internal view by some that others are immune from termination because they fall in an under represented category even if those individuals were under performing",,4.0,5.0,4.0,3.0,4.0,4.0
Tue Jul 23 2019 07:04:07 GMT-0700 (Pacific Daylight Time), Senior Engineer,"San Jose, CA",Former Employee ,Great place to work,I worked at Adobe full-time for less than a year,1,Good culture and people who care,Too big and corporate. Lots of mgmt layers,Ensure you understand what is going on in lower levels,3.0,3.0,3.0,3.0,3.0,3.0
Thu Jul 18 2019 08:21:52 GMT-0700 (Pacific Daylight Time), Senior Director,"San Jose, CA",Former Employee ,What got you here wont get you there,I worked at Adobe full-time for less than a year,2,"Fun products, good people, tons of potential to work differently","Leadership, tenure of employees, lack of willingness to try anything new",,2.0,1.0,2.0,3.0,3.0,1.0
Wed Jun 19 2019 09:30:17 GMT-0700 (Pacific Daylight Time), Software Engineer,"Lehi, UT",Current Employee ,Best Company Ever!,I have been working at Adobe full-time for more than 10 years,4,I love working for Adobe. The company focuses on individual growth and provides almost constant opportunities for growth. Couple this with the focus on work life balance and you have an almost perfect company.,"My only complaint is the open floor plan. As an engineer, a private quiet workspace is essential to my job performance and satisfaction.",Please ditch the open floor plan.,5.0,5.0,5.0,5.0,5.0,5.0
Sat Jun 22 2019 20:58:53 GMT-0700 (Pacific Daylight Time), Augmented Reality Testing Associate,"San Jose, CA",Former Employee ,Great Culture and Facilities,I worked at Adobe full-time for less than a year,,Good pay and fun environment,none! It was a great experience,,5.0,5.0,5.0,5.0,5.0,5.0
Sun Jun 23 2019 16:25:02 GMT-0700 (Pacific Daylight Time), Technology Consultant,"Seattle, WA",Current Employee ,"Challenging, rewarding work",I have been working at Adobe full-time for less than a year,,"Support from coworkers, great campus, good pay and benefits, solid company with great market performance.","Can be isolating, difficult clients can lead to long hours",Work through some of the management issues in consulting work; the frequent leadership changes can be very confusing.,5.0,3.0,5.0,4.0,5.0,4.0
Wed Jun 19 2019 13:06:45 GMT-0700 (Pacific Daylight Time), Database Engineer,"San Mateo, CA",Current Employee ,Amazing company to be part off!!,I have been working at Adobe full-time for less than a year,1,"Friendly work culture, lot of scope to learn and grow. People are always helping each other. Amazing benefits, pay well, great work location.",Can't think of any.,,5.0,5.0,5.0,5.0,5.0,5.0
Tue Jun 18 2019 13:55:56 GMT-0700 (Pacific Daylight Time), Senior Solutions Consultant,"New York, NY",Former Employee ,"Phenomenal Corporate Vision, Difficult Mobility",I worked at Adobe full-time for more than 3 years,1,Strong company vision and good internal communication. They provide you with great tools to be successful at your job and know how to operate a well oiled SaaS machine. Ops staff is very impressive and have strong presence in the organization.,"Many colleagues are content in their role and content to ""turn the wheel"" rather than innovate it. They praise internal mobility, but much harder to accomplish in the sales organization. Don't provide enough stock to sales support roles.",It's OK to miss a quarter if it means you can refresh your staff and find the right talent to bring your product vision into a new age.,5.0,5.0,4.0,4.0,4.0,5.0
Thu Jun 20 2019 13:39:42 GMT-0700 (Pacific Daylight Time),,"San Francisco, CA",Former Employee ,Great Company but stay away from consulting,I worked at Adobe full-time for more than 5 years,,"I had a really great team I worked with, they made everything better. They had your back and would go to bat for you.","You can get stuck in the same position, trying to move to another group is really difficult.",Consulting just has ladder climbers for middle management. They don't truly value what individual contributors bring to the project. There is a deep failure to enable and engage them. Don't say you want to bring value to customers when you can't do it in house.,5.0,3.0,4.0,3.0,5.0,3.0
Sat Jun 15 2019 21:53:16 GMT-0700 (Pacific Daylight Time), Director,"San Jose, CA",Former Employee ,A hidden gem!,I worked at Adobe full-time for more than a year,1,"Wonderful hidden gem. Passionate and creative people, pride in the product. CEO does an awesome job. Vibrant work culture. Product groups are thriving.","Core platform groups are incredibly stressed at Sr Mgr and up levels. Director level work is highly operational, and too much work.",Continue to work at the culture and growth. Fix imbalance of work stress across Product versus Platform groups.,5.0,4.0,5.0,5.0,5.0,3.0
Tue Jul 02 2019 07:59:03 GMT-0700 (Pacific Daylight Time), Executive Assistant,"New York, NY",Former Employee ,Great experience but not a lot of responsibility,I worked at Adobe part-time for less than a year,,"Fast-paced, many opportunities for professional growth",Long hours and tedious work,,4.0,4.0,4.0,4.0,4.0,4.0
