date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Fri Oct 04 2019 15:16:43 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"San Francisco, CA",Current Employee ,"Fantastic company, leadership, culture, and benefits",I have been working at LinkedIn full-time for more than a year,,Absolutely the best culture for a company this size I have ever seen.,"Since they are so large now, it can take a while to get things done.",,5.0,5.0,5.0,5.0,4.0,3.0
Mon Sep 30 2019 16:34:37 GMT-0700 (Pacific Daylight Time), Data Scientist,,Current Employee ,Data Scientist,I have been working at LinkedIn full-time,,People are good here and happy,team politic are too strong,,5.0,,,,,
Sun Sep 29 2019 20:55:13 GMT-0700 (Pacific Daylight Time), Software Engineer,"Sunnyvale, CA",Former Employee ,Good company to start career,I worked at LinkedIn full-time for more than 3 years,,"Can learn lots of things
Good work life balance
Good food and benefit","Pace is too slow
People focus on documents not coding
No big projects to work on anymore",,5.0,5.0,5.0,4.0,5.0,5.0
Tue Oct 01 2019 00:40:33 GMT-0700 (Pacific Daylight Time), Software Engineer,"San Jose, CA",Current Employee ,"A good WLB place, no much technical challenge with mediocre management.",I have been working at LinkedIn full-time for more than a year,6,"Great life balance.
Perks are good.
Engineering culture is good, people are nice.","Mediocre Management. 
Opportunities depend on team.
Refreshers less than Google Facebook Apple .
Work is boring without much challenge .
Don't stay more than 3 years.",,3.0,4.0,5.0,3.0,4.0,2.0
Mon Sep 23 2019 23:24:24 GMT-0700 (Pacific Daylight Time), Intern ,"San Francisco, CA",Current Employee ,Most impactful summer,I have been working at LinkedIn full-time for less than a year,1," You are fully incorporated as a member of your team right away and treated like an actual full-time employee
- Management trusts interns with their real work and projects
- 5-star food, snacks, ice cream all for free
- Free unlimited coffee bar
- Happy Hour every Friday
- Working alongside bright, kind, smart people who are invested in your growth
- Intern perks: Social Mixers, Speaker Sessions, Q&A Meet CEO Jeff Weiner, DISNEYLAND!!
- Amazing perks for full-time employees: unlimited DTO, 401K match 50% up to IRS maximum (NO ONE DOES THIS!!), July 4th week and Christmas week fully paid holiday, 15 vacation days, monthly ""InDays"" (a day in every month when you get to invest in a hobby or passion), PerkUp ($2000 allowance to spend on gym membership, childcare, student loans, etc.), $5000 reimbursement for further education, free LinkedIn Premium, the list goes on!!", Wish the internship was longer,Keep it up!!,5.0,5.0,5.0,5.0,5.0,5.0
Fri Sep 27 2019 06:32:06 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,,Former Employee ,great company with great work life balance,I worked at LinkedIn full-time,,"there is great food
there is great work-life balance
there is great opportunities for growing in career and tech","check the career growth opportunities in some team,",,5.0,5.0,5.0,5.0,5.0,5.0
Fri Sep 20 2019 07:53:50 GMT-0700 (Pacific Daylight Time), Enterprise Relationship Manager,"Sunnyvale, CA",Current Employee ,"Incredible Company, Will Transform Your Life & Career",I have been working at LinkedIn full-time for more than 5 years,2,"Culture
Transparency
Development & Learning
Perks/Benefits/Healthcare
Realistic sales quotas
Great people
This list never ends",You may not make as much as other sales jobs in the bay area,,5.0,5.0,5.0,5.0,5.0,5.0
Tue Sep 17 2019 10:41:14 GMT-0700 (Pacific Daylight Time), Enterprise Account Executive,,Current Employee ,A place to call home,I have been working at LinkedIn full-time for more than 5 years,1,"I can bring my true, authentic self to work, every day.",I never want to leave,"Stay involved, stay grounded, remember we're in the business of people.
Help people navigate their career, even when it isn't immediately beneficial to LI.",5.0,5.0,5.0,4.0,4.0,5.0
Sat Sep 14 2019 15:19:16 GMT-0700 (Pacific Daylight Time), Enterprise Technical Specialist,"Omaha, NE",Current Employee ,Great Company,I have been working at LinkedIn full-time for more than a year,,"Benefits, flexible, growth opportunity, not micro-managed",Some internal opportunities don't pay the same as an external hire would get paid,,5.0,5.0,5.0,4.0,4.0,4.0
Mon Sep 23 2019 09:30:30 GMT-0700 (Pacific Daylight Time), Relationship Manager,"Chicago, IL",Former Employee ,"Great company, but you should have sales experience",I worked at LinkedIn full-time for more than a year,3,"Great company, benefits and perks are amazing. The people who work there are really great and supportive.",I came into a program to train non sales people in sales. I didn't have a great experience after the training was over. Not all managers were ready or willing to continue to support and do follow up training. I learned a lot working there.,"As you continue this program, provide support to those in the program and their managers. If this is really an important and new way to find talent, that has to be a part of it.",3.0,3.0,5.0,3.0,4.0,2.0
Tue Sep 03 2019 21:01:20 GMT-0700 (Pacific Daylight Time), Software Engineer,"Sunnyvale, CA",Current Employee ,A good company to work in,I have been working at LinkedIn full-time for less than a year,3,"Good food, good benefits & perks, etc.","Depending on teams, sometimes the project may not be that interesting.",,5.0,5.0,5.0,5.0,5.0,5.0
Fri Sep 27 2019 18:31:25 GMT-0700 (Pacific Daylight Time), Software Engineer,"San Francisco, CA",Current Employee ,"Amazing WLB, people, and work",I have been working at LinkedIn full-time for more than a year,,"good wlb
-great people who are very smart and kind
-supportive culture for transformation","Impact is team dependent
-getting things done is slow",,4.0,5.0,5.0,4.0,5.0,4.0
Mon Oct 14 2019 16:22:23 GMT-0700 (Pacific Daylight Time),,,Current Employee ,software engineer,I have been working at LinkedIn full-time for more than a year,3," WLB
- family oriented people
- nice and smart colleagues 
- food and perks"," management cares more about social activities than projects and employees. it seems important to make sure the team looks united from the surface (to their upper management)
- upper management spent way too much time on “relationship maters”, encouraging employees to do the same. People who actually work hard will not be rewarded if they do not socialize often, and involve in these events.
- manager’s technical knowledge is ridiculously limited.
- employees suck up to managers because of how much power they have.","I jumped here from a company where people are equal, engineers have lots of say, and managers have solid engineering backgrounds. Regretful about my decision (tho making more money but feeling less happy about going to work every day)",1.0,5.0,1.0,2.0,5.0,1.0
Sun Sep 01 2019 22:34:31 GMT-0700 (Pacific Daylight Time), Assistant Account Executive,,Current Employee ,Great place to work!,I have been working at LinkedIn full-time for more than 3 years,2,LinkedIn has been my best professional experience yet!,No real major cons - highly recommend,,5.0,5.0,5.0,4.0,4.0,5.0
Sat Aug 24 2019 07:55:37 GMT-0700 (Pacific Daylight Time), Sales Operations Associate,"San Francisco, CA",Current Employee ,Unbelievable Work Environment and Opportunity,I have been working at LinkedIn full-time for less than a year,4,"World class benefits, actual work-life balance emphasis, work on innovative projects with other intellectual people, and last not least, work at a company that has a strong core mission to help make the world a better place.",Only con would be that we have to use Microsoft products.,,5.0,5.0,5.0,5.0,5.0,4.0
Thu Sep 12 2019 10:42:35 GMT-0700 (Pacific Daylight Time), Enterprise Account Executive,"Chicago, IL",Current Employee ,Enterprise Account Executive,I have been working at LinkedIn full-time for more than 3 years,2,"Great culture... free food, coffee, ability to be ""yourself"", collaborative environment, hourly over-time.","Since the MSFT transition, more micromanagement and feeling like you're just a # and not a heard voice. Paid better for commissions in lower roles v. higher.",,4.0,5.0,5.0,3.0,4.0,4.0
Tue Aug 27 2019 22:46:07 GMT-0700 (Pacific Daylight Time), Anonymous,"Sunnyvale, CA",Current Employee ,Depends on the Department you are in...,I have been working at LinkedIn full-time for more than 3 years,7,"One of the best companies I have worked for. Mission driven company with members first mentality, great company with wonderful perks (first rate dining for breakfast and lunch), wonderful gym facilities, InDay each month, PerkUp Allowance, awesome healthcare/dental/vision benefits. Generally collaborative culture and people trying to do what is right....Some of the smartest and high calibre talent I have worked with.","For a company that prides itself People are #1 Priority, HR process/framework sorely lacking. People who get promoted to people manager, not the most well trained or coached themselves. In my particular department, if you were someone who spoke your mind (Open, Honest, Constructive), potential retaliation ~ i.e. you need to toe the company line message. It came to a point that for Employee Opinion Survey, many people will either lie/falsify their results or opt out to not take the survey.","Please create a culture of transparency and fairness. Let others share their feedback in a ""safe"" way. Give other folks opportunity to shine and not always rely on your inner circle. For a company with such a great culture, so sad that this doesn't permeate all departments. If this ""dark"" culture continues to fester, engagement will continue to drop and you will see folks leaving for external opportunities.",4.0,4.0,5.0,3.0,5.0,3.0
Fri Aug 02 2019 09:15:09 GMT-0700 (Pacific Daylight Time), Recruiter,"San Francisco, CA",Current Employee ,3 years and still that new hire feeling,I have been working at LinkedIn full-time for more than 3 years,8,"Come to work feeling challenged; always having communication with my own manager about career growth and taking on new projects
-Health insurance premiums paid for 100%
-401K match 50% of your contribution up to IRS limit with no vesting schedule
-Microsoft RSUs
-Week off Fourth of July and End of Year in addition to time-off
-$2,000 /year wellness benefit
- 8 employee resource groups
- President's Club in Bali
- Quarterly Employee Voice Survey to communicate with management
List goes on... 
If you put in the time and work hard you will be rewarded for your contributions, most manager positions are filled internally","LinkedIn doesn't pay the best compared to our competitors. Candidates do not take our offers because our salaries are the highest. They join us for our culture and values. If you're driven by a company that wants to create economic opportunity for every member of the global workforce, and a company that has a lot of philanthropic motivations, this is the company for you. LinkedIn Lifers embrace this culture and stay for the long haul.",,5.0,5.0,5.0,5.0,5.0,5.0
Tue Aug 20 2019 21:45:31 GMT-0700 (Pacific Daylight Time), Customer Success Manager,,Former Employee ,Great culture,I worked at LinkedIn full-time for more than 3 years,,"Awesome people, awesome culture
Learned a lot",a little political but no other real cons,,5.0,,,,,
Wed Aug 21 2019 06:35:44 GMT-0700 (Pacific Daylight Time),,, ,Attorney,I have been working at LinkedIn,,"Great work environment. Great people amd opportunities to expand career. The perks are the best I've seen, healthcare, 401k, excellent lunch and breakfast included, and many other small things that add up!",Nothing major to say here.,Continue to expand offices and market outside of US.,5.0,5.0,5.0,5.0,5.0,5.0
Sun Aug 18 2019 14:11:55 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"Sunnyvale, CA",Current Employee ,Engineering is good if you speak Chinese,I have been working at LinkedIn full-time for more than a year,8,Work/life balance. Matching 401k. Excellent food. Unlimited PTO that people actually take. Lots of smart people. We still feel mostly independent after the Microsoft aquisition. Interesting projects.,"Many native Chinese speakers prefer to work in Chinese. This had led some managers to build homogenous teams based on race.

LinkedIn, being a job searching platform, celebrates when people find their #nextplay, which sounds fine, but is also their way of ignoring problems with retention. They give minimal raises and stock refreshers, and don’t value long time employees unless they’re able to work their way up the management chain, or happy to work hard for below market compensation.","Ask your teams to speak English. Focus more on retention, less on hiring.",3.0,4.0,4.0,3.0,4.0,4.0
Thu Aug 15 2019 14:20:33 GMT-0700 (Pacific Daylight Time), Software Engineer,"San Jose, CA",Former Employee ,Best place to work,I worked at LinkedIn full-time for more than a year,1,perks are so good that u can never imagine,Nothing about the management of the company,Nothing,5.0,4.0,5.0,4.0,4.0,4.0
Wed Aug 07 2019 10:51:18 GMT-0700 (Pacific Daylight Time), Global Account Manager,"New York, NY",Former Employee ,"Great Culture, Great Benefits, Well Run",I worked at LinkedIn full-time for more than 5 years,3,"Amazing culture, great benefits with free lunches, baristas, etc. Senior leadership is very thoughtful and people oriented.",at times the folks on the team you manage and their opinions are valued more than the manager which makes it difficult to lead a team effectively. i am all for team collaboration but at times that can get in the way if it's so bottoms up.,,5.0,5.0,5.0,4.0,4.0,4.0
Mon Aug 12 2019 11:17:55 GMT-0700 (Pacific Daylight Time), Support,,Current Employee ,"Seems great on the outside, no so great on the inside",I have been working at LinkedIn full-time for more than 8 years,8,"Excellent benefits, and I don't mean the free food. The healthcare, 401k matching, parental leave, etc is really great and one of the main reasons I've stayed around so long.","Things seem shiny and exciting at first. After awhile you see how poorly trained some of the middle management it. Teams and orgs are constantly being restructured - someone always has a ""better"" way to do things, which means the individual contributer employees sustain the force of the constant changes. It's difficult in many orgs to get promoted. Lots of work to do, but little reward.

The recruiting and hiring process is SO LACKING. I've applied to several internal positions, and each recruiter I've dealt with knew absolutely nothing about me before speaking - and I mean nothing. 

As time goes on, I'm less and less proud of our product. The highest complaint drivers never get changed. So many things I wish we could do differently",Train management better and offer ongoing management training. Good managers produce happier teams. Actually take member feedback into account. More transparency from upper and middle management.,2.0,2.0,3.0,1.0,4.0,1.0
Mon Jul 29 2019 10:45:39 GMT-0700 (Pacific Daylight Time), Storage Systems Engineer,"Sunnyvale, CA",Current Employee ,Awesome place to work and Great work culture....!,I have been working at LinkedIn full-time for more than a year,2,"I have been working at Linkedin for two years (almost) and I feel I am lucky to be here in this awesome company. Everything is great and no complaints.

Work-life balance

Benefits - Stock options, 401K, $2k per year for perks, Bonus, extra on-call pay, f Free Michelin star food, Free health insurance, Donation match, Gyms, personal coaches, massage, etc..., I can go on :)

Support from management to learn and grow your career
All hands every month.
Exploring new technologies","There are some cons of course as in other companies but that really depends on the team.
Because of the work culture or for some reason in all teams, each team member's projects are so private and less visible to others",None,5.0,5.0,5.0,5.0,5.0,5.0
Wed Jul 31 2019 10:23:26 GMT-0700 (Pacific Daylight Time), Software Engineer Apprentice,"Sunnyvale, CA",Current Employee ,Best company I've worked for,I have been working at LinkedIn full-time for more than a year,,"The culture at LinkedIn is amazing. I feel welcomed and empowered. My manager is great and so is my team. The benefits are phenomenal, and the free food taste great.",Lack of diversity. LinkedIn's engineering is mainly asian.,Keep putting the employees first,5.0,5.0,5.0,5.0,5.0,5.0
Tue Aug 13 2019 15:06:54 GMT-0700 (Pacific Daylight Time), Receptionist,"Carpinteria, CA",Current Employee ,Receptionist,I have been working at LinkedIn full-time for less than a year,,"Good work environment, great people, good benefits",Additional tasks outside standard reception duties w/o additional pay,,4.0,4.0,5.0,3.0,4.0,4.0
Wed Aug 21 2019 20:01:50 GMT-0700 (Pacific Daylight Time), Senior Business,,Former Employee ,HR not taking any action plus leadership team fool employees,I worked at LinkedIn full-time,5,Good salary but only for managers now that Microsoft is throwing away all the big bucks.,"Many of them:
1. Many Employees not happy very fee dare to speak against the managers or leaders
2. HR knows, even HR employees are under pressure to take any action against managers. We know HR works for CEO OR CFO, they need to go by them.
3. Employees are very much frustrated especially those working at lower levels, managers, like promotion, changing team. Leaders speak big stuff to the media, have them implemented. Many of us quit.
4.If you know manager personally might get promoted.","Be kind to the employee like developer & Analysts. HR must be capable to take action against ruthless managers including directors.
Note: Microsoft team please do not throw away money to this acquisition, have some tracking mechanism how is it being used. 

Will email the same to CEO of Microsoft. Hope they open their eyes at least now.

CEO : JEFF : Not sure whats his role, and what is his contribution
CFO : Steve Sordello - We told him many times about the leadership capability and he ignores.",1.0,1.0,1.0,1.0,1.0,1.0
Wed Aug 21 2019 20:01:50 GMT-0700 (Pacific Daylight Time), Senior Business,,Former Employee ,HR not taking any action plus leadership team fool employees,I worked at LinkedIn full-time,5,Good salary but only for managers now that Microsoft is throwing away all the big bucks.,"Many of them:
1. Many Employees not happy very fee dare to speak against the managers or leaders
2. HR knows, even HR employees are under pressure to take any action against managers. We know HR works for CEO OR CFO, they need to go by them.
3. Employees are very much frustrated especially those working at lower levels, managers, like promotion, changing team. Leaders speak big stuff to the media, have them implemented. Many of us quit.
4.If you know manager personally might get promoted.","Be kind to the employee like developer & Analysts. HR must be capable to take action against ruthless managers including directors.
Note: Microsoft team please do not throw away money to this acquisition, have some tracking mechanism how is it being used. 

Will email the same to CEO of Microsoft. Hope they open their eyes at least now.

CEO : JEFF : Not sure whats his role, and what is his contribution
CFO : Steve Sordello - We told him many times about the leadership capability and he ignores.",1.0,1.0,1.0,1.0,1.0,1.0
Wed Jul 17 2019 09:25:57 GMT-0700 (Pacific Daylight Time), Senior Customer Success Manager,"New York, NY",Current Employee ,Amazing place to work!,I have been working at LinkedIn full-time for more than 5 years,,"incredible culture, strong leadership, great people","big company, harder to grow in this org.",,5.0,5.0,5.0,3.0,3.0,4.0
Mon Jul 08 2019 10:29:35 GMT-0700 (Pacific Daylight Time), Relationship Manager,"Detroit, MI",Former Employee ,Seems great on the surface,I worked at LinkedIn full-time for more than a year,14,"Sure there is free lunch, and benefits. Which are really great benefits to have. Butttttt the thing LinkedIn is really great at is giving things to employees they aren’t used to, to mask some of the less desirable aspects","Managers are SO undertrained. LinkedIn seriously lacks ongoing training and coaching for the middle level managers. Pay is significantly below average. LinkedIn makes it seem like you’re getting so much with their free lunches and benefits, it when you break it down you’re getting say $400/month in benefits - which equates to just under 5k/year. That’s not nearly enough to sacrifice 20k+ in below average wages. Especially when LinkedIn is a little behind the times. Work from home is not a thing. Sure they are accepting of your circumstances, you need furniture delivered? Go ahead and work from home. But flexible arrangements on an ongoing basis aren’t allowed.
Finally, nearly everyone in their sales org is an hourly employee. That’s right - you punch a clock.",Pay your employees better. Train your managers. Actually pay our promised commissions to employees that resign.,2.0,3.0,5.0,1.0,2.0,4.0
Mon Jun 24 2019 15:55:44 GMT-0700 (Pacific Daylight Time), Account Executive,,Current Employee ,"World class talent, benefits, leadership, culture, etc",I have been working at LinkedIn full-time for less than a year,4,"World class talent, benefits, leadership, culture, etc. CEO has clear vision for the future while maintaining the utmost integrity and transparency, management are real people that invite everyone to be who they with appropriate challenge and support. Benefits are off the charts good, talent and leadership are world class. Culture talks the talk and then walks the walk, LinkedIn is the real deal.",No significant cons to note.,,5.0,5.0,5.0,5.0,5.0,5.0
Sat Jul 20 2019 21:53:16 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,,Former Employee ,Best W/L balance,I worked at LinkedIn full-time,,"best work life balance, lots of great perk, good free food","Tech stack are all home grow. Some could be very useful like the infra team does, some could be only useful to its own.",,4.0,5.0,3.0,3.0,4.0,2.0
Sun Jun 30 2019 11:49:27 GMT-0700 (Pacific Daylight Time), Account Executive,"New York, NY",Current Employee ,Best Sales Org Ever,I have been working at LinkedIn full-time for more than 3 years,1,the best place to work,nothing bad to say other than sometimes are to make as much money as you prob could else where,,5.0,5.0,5.0,5.0,4.0,5.0
Wed Jun 19 2019 01:18:06 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"Sunnyvale, CA",Current Employee ,Promotion driven culture :(,I have been working at LinkedIn full-time for more than 3 years,14,"Good perks and vacations with week long shutdowns twice a year. Good food and we'll perceived brand name. Also stocks are appreciating, thanks to Microsoft cloud.","Technology stack sucks and the network effect of selling yourself to get promotion has led to engineers not focusing on companies success but individual promotion. Very few teams actually do real good work . Titles are super inflated. Also the quality of talent has dropped drastically thanks to leetcode questions which are not updated for ages. 
If you think just working hard will make you succeed at LinkedIn then you are wrong . Only way to grow is to join a new team and send emails exaggerating the work you do. I dont see this company achieving much unless drastic steps are taken to change the environment. If you are joining LinkedIn make sure to not spend time in execution and just focus on leadership and writing minor review comments.",Get rid of this toxic promotion driven environment. You will lose good engineers who actually put in hard work.,3.0,4.0,3.0,2.0,3.0,3.0
Tue Jul 09 2019 15:43:40 GMT-0700 (Pacific Daylight Time), Senior Site Reliability Engineer,"Sunnyvale, CA",Current Employee ,Good work/life balance,I have been working at LinkedIn full-time for more than 3 years,2," Offers really good balance between work and life. 
- Offers really good benefits package
- Smart and friendly people to work with (good culture)
- Challenging problems if you are motivated to discover and work on them"," Depending on the team, you could be positioned for more professional growth than others. 
- Work can often be reactionary vs proactive depending on the team. 
- You can do little to no development or mostly development; again depending on the team you are on. It's a pro or con based on what you would prefer.
- Growth potential is based on org/company impact . This is unfairly tied directly to a manager's ability to plan and defend funding of IC resources to work on impact creating opportunities.",Consider career growth KPIs to account for a teams ability to make impact. Ensure team's ability to be reactive/proactive isn't hindering the ICs ability to make impact.,4.0,5.0,5.0,2.0,5.0,3.0
Mon Jul 08 2019 21:23:32 GMT-0700 (Pacific Daylight Time), Customer Support Specialist,"Carpinteria, CA",Current Employee ,Great Culture and People,I have been working at LinkedIn full-time for more than a year,2,The culture is vibrant and fun. The benefits are great.,"The product is hard to be proud of. The company feels like it cares more about profit than about quality of product or customer experience. That's not to say it isn't useful, it could just be handled better.",Keep up the good work! Implement some more direct ways to adapt based on customer feedback.,3.0,3.0,5.0,4.0,4.0,5.0
Fri Jun 14 2019 19:34:43 GMT-0700 (Pacific Daylight Time), Sales,"San Francisco, CA",Former Employee ,Best Culture and People Ever,I worked at LinkedIn full-time for more than 5 years,3,"I've worked at the top tech firms and LinkedIn does not hire narcissists. They only let the brightest and nicest people through, which is a rare combo.
- Amazing food (best chefs ever) 
- Free coffee from baristas
- Best benefits ever for 401k, health, etc.
- Smart people (not the smartest I've worked with, but smart)
- People are very mission driven here. They actually CARE about the product and what the company does. Very very rare combo.
- Growth potential into different roles"," Slower promotion cycles being a big company
- Loss of senior leadership (Mike Gamson SVP, Brian Frank VP, etc.)",Keep up the great work. I hope to return one day. That is how great of an experience it was.,5.0,5.0,5.0,5.0,5.0,5.0
Sun Jun 23 2019 01:43:56 GMT-0700 (Pacific Daylight Time), Software Engineer,,Current Employee ,Engineer's experience,I have been working at LinkedIn full-time,,"great benefits, great pay, great mentors",work environment can be intimidating,,5.0,,,,,
Thu Jun 20 2019 18:38:22 GMT-0700 (Pacific Daylight Time), Software Engineering Manager,"Sunnyvale, CA",Current Employee ,Tremendous Place to Work,I have been working at LinkedIn full-time for more than 5 years,,Best place I've ever worked. Great culture. Very much a family. Great work life balance.,Can have slow release cycle because decisions are often made by consensus.,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Jun 20 2019 18:49:09 GMT-0700 (Pacific Daylight Time), Relationship Manager,"Detroit, MI",Current Employee ,Top of the line company,I have been working at LinkedIn full-time for more than a year,,"Amazing culture, better people and top of the line benefits",Limited mobility and barriers to promotions,,5.0,5.0,5.0,4.0,5.0,4.0
Tue Jun 18 2019 23:28:39 GMT-0700 (Pacific Daylight Time), Marketing,,Current Employee ,Truly cares for employees,I have been working at LinkedIn full-time for more than a year,,Great perks. Genuine focus on talent and trying to support the employee to be their best self. Top-down focus on management best practices.,Lots of tiers and it feels like a big company. Don't expect start-up speeds here.,Let's try to be more nimble and experimentative,5.0,5.0,5.0,5.0,5.0,5.0
Wed Jun 19 2019 12:00:25 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Test,I have been working at LinkedIn full-time for more than 8 years,,"good perks, good employee benefits",Good company to work for,,5.0,,,,,
Thu Jun 13 2019 20:28:57 GMT-0700 (Pacific Daylight Time),,"San Francisco, CA",Former Employee ,Great Place to Work,I worked at LinkedIn full-time for more than 3 years,1,Company really cares about employees and hires amazing people.,There isn't always a career trajectory up.,,5.0,5.0,5.0,4.0,5.0,4.0
Fri Jun 28 2019 15:19:07 GMT-0700 (Pacific Daylight Time), Head of Sales Operations,"Sunnyvale, CA",Former Employee ,It was just ok,I worked at LinkedIn full-time for more than a year,2,"Great free food, great energy",sitting in meetings where no one wants to make a decision or speak up when they had the experience to back it up. having a meeting to plan the next meeting,"you are doing a great job, I think the leadership is fine",2.0,4.0,5.0,4.0,3.0,4.0
Sat Jun 15 2019 18:03:26 GMT-0700 (Pacific Daylight Time), Senior Systems Engineer,"San Jose, CA",Current Employee ,Linkedin at my first job in the US,I have been working at LinkedIn full-time for more than a year,,"Great people, the best food in valley.","Ton of work, to much scope crap","To many meetings, should be reduced by at least 3 times",5.0,4.0,5.0,5.0,5.0,4.0
Sun Jun 23 2019 17:10:10 GMT-0700 (Pacific Daylight Time), Sales Compensation Analyst,,Former Employee ,Awesome Culture. Some of the luster has worn off since the best employees may have left and average remain,I worked at LinkedIn full-time for more than 3 years,2,A fun culture and the products is bar none the best in its class,As the company has grown. The small company feels and the impact you had is gone. So your role becomes more specialized and your scope more narrow. Also the commitment to excellence had been set aside for mediocrity.,"To finance and accounting leadership, create more ability to crossfuctional growth and reward hard work and innovation not your best friends.",4.0,4.0,4.0,3.0,4.0,1.0
Thu Jun 13 2019 14:24:35 GMT-0700 (Pacific Daylight Time), Sales,"San Francisco, CA",Current Employee ,Amazing place to work!,I have been working at LinkedIn full-time for less than a year,,The culture is unmatched! As are the benefits and the people. Excellent place to work.,None so far that I’ve experienced,Keep up the fantastic work!,5.0,5.0,5.0,5.0,5.0,5.0
Wed Jun 12 2019 06:49:49 GMT-0700 (Pacific Daylight Time), Relationship Manager,"New York, NY",Current Employee ,Never been happier,I have been working at LinkedIn full-time for more than 3 years,,Excellent Benefits & Perks. Collaboration and Managers want you to move up at the company and give you the resources to do so. Fun team!,None that I can think of,Stay awesome!,5.0,5.0,5.0,5.0,5.0,5.0
